date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,calm_hours,daily_aqi,dominant_pollutant,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_weekend,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,t2m_mean_roll3,t2m_max_lag1,t2m_max_lag2,t2m_max_lag3,t2m_max_roll3,qv2m_mean_lag1,qv2m_mean_lag2,qv2m_mean_lag3,qv2m_mean_roll3,wind_speed_mean_lag1,wind_speed_mean_lag2,wind_speed_mean_lag3,wind_speed_mean_roll3,calm_hours_lag1,calm_hours_lag2,calm_hours_lag3,calm_hours_roll3
2018-11-20,15.731114,20.943268,11.888153,9.055115,5.8465505,6.4235516,-0.60234517,0.56788296,1.3879052,3.0245688,0.42101553,18,102.0,PM2.5,0.7276150963201639,-0.6859856205541036,-0.6515303615068021,0.75862255966641,0,15.188969,15.835464,15.55866,15.58518233333333,19.31012,21.90866,20.580292,20.720682666666676,5.0531545,5.414164,5.784679,5.437956333333333,2.0000956,1.336258,1.6324929,1.5747529333333332,14.0,18.0,17.0,16.666666666666668
2018-11-21,14.457709,19.597656,11.129669,8.467987,7.8272896,8.884722,-0.3424181,1.5983003,2.1816077,4.442703,1.0172987,13,83.0,PM2.5,0.20948544977436284,-0.9778117642638755,-0.6383844591746642,0.769717664006921,0,15.731114,15.188969,15.835464,15.125930666666664,20.943268,19.31012,21.90866,19.95034800000001,5.8465505,5.0531545,5.414164,6.242331533333334,1.3879052,2.0000956,1.336258,1.8565361666666664,18.0,14.0,18.0,15.0
2018-11-22,14.619128,18.218292,12.272308,5.945984,8.585113,9.766678,2.833854,0.82385343,3.6576345,5.8959465,2.327807,0,59.0,PM2.5,-0.9602444419692313,-0.27916054819261193,-0.6250496486104377,0.7805849965070866,0,14.457709,15.731114,15.188969,14.935983666666663,19.597656,20.943268,19.31012,19.586405333333342,7.8272896,5.8465505,5.0531545,7.419651033333333,2.1816077,1.3879052,2.0000956,2.4090491333333333,13.0,18.0,14.0,10.333333333333334
2018-11-23,13.459025,18.99002,9.986237,9.003784,7.86755,8.399566,2.5107286,-1.0416025,2.8937683,5.6194897,1.5332333,8,63.0,PM2.5,-0.9236679984964172,0.3831937219653038,-0.6115298757991053,0.7912213413483807,0,14.619128,14.457709,15.731114,14.178620666666665,18.218292,19.597656,20.943268,18.93532266666668,8.585113,7.8272896,5.8465505,8.093317533333334,3.6576345,2.1816077,1.3879052,2.9110034999999996,0.0,13.0,18.0,7.0
2018-11-24,14.593909,19.68515,11.639435,8.045715,9.05334,9.608807,2.470867,-1.5123616,2.981816,4.494361,1.8250171,2,65.0,PM2.5,-0.8529149937984132,0.5220498188428503,-0.5978291414589552,0.801623551065242,1,13.459025,14.619128,14.457709,14.224020666666663,18.99002,18.218292,19.597656,18.964487333333345,7.86755,8.585113,7.8272896,8.502001,2.8937683,3.6576345,2.1816077,3.1777396,8.0,0.0,13.0,3.3333333333333335
2018-11-25,14.825034,20.39096,11.164581,9.226379,7.8972116,10.113596,-0.9459526,-1.828537,2.812006,5.633349,0.766519,7,64.0,PM2.5,0.45948330276699184,0.8881864075059565,-0.5839514998576998,0.8117885474764613,1,14.593909,13.459025,14.619128,14.292656,19.68515,18.99002,18.218292,19.68871000000001,9.05334,7.86755,8.585113,8.272700533333333,2.981816,2.8937683,3.6576345,2.8958634333333335,2.0,8.0,0.0,5.666666666666667
2018-11-26,14.717631,21.571594,10.718048,10.853546,4.531183,6.557989,-1.7380791,-2.0032456,2.8589745,4.536726,0.5255347,5,57.0,NO2,0.6553466497195102,0.7553282522859935,-0.5699010576127624,0.821713322596059,0,14.825034,14.593909,13.459025,14.712191333333331,20.39096,19.68515,18.99002,20.549234666666678,7.8972116,9.05334,7.86755,7.160578200000001,2.812006,2.981816,2.8937683,2.8842655,7.0,2.0,8.0,4.666666666666667
2018-11-27,15.510997,21.56488,12.406128,9.158752,5.082358,6.0648527,-0.24235661,-0.85747004,2.438653,3.4794502,0.5756205,4,62.0,NO2,0.2719862408109103,0.962301140397095,-0.5556819724760489,0.8313949395234058,0,14.717631,14.825034,14.593909,15.017887333333332,21.571594,20.39096,19.68515,21.175811333333343,4.531183,7.8972116,9.05334,5.8369175333333345,2.8589745,2.812006,2.981816,2.7032111666666663,5.0,7.0,2.0,5.333333333333333
2018-11-28,14.392432,17.769867,10.703857,7.0660095,6.905785,7.8756986,1.0602951,1.2267828,1.8598024,4.383011,0.46137893,15,60.0,PM2.5,-0.6539027114189742,-0.7565786436312578,-0.5412984521036173,0.8408305333122887,0,15.510997,14.717631,14.825034,14.873686666666664,21.56488,21.571594,20.39096,20.302113666666674,5.082358,4.531183,7.8972116,5.506442000000001,2.438653,2.8589745,2.812006,2.3858099666666663,4.0,5.0,7.0,8.0
2018-11-29,13.674454,14.861755,12.606201,2.2555542,8.91843,10.031308,3.7060077,4.0723133,6.0802975,9.531569,2.2638686,0,39.0,Ozone,-0.6730610498924988,-0.7395869273571615,-0.5267547528105542,0.8500173118187018,0,14.392432,15.510997,14.717631,14.525960999999997,17.769867,21.56488,21.571594,18.065500666666676,6.905785,5.082358,4.531183,6.9688576666666675,1.8598024,2.438653,2.8589745,3.4595843,15.0,4.0,5.0,6.333333333333333
2018-11-30,12.468444,16.449066,9.710602,6.7384644,7.2396455,8.038197,5.7059345,-0.91735226,6.094843,8.105106,4.0493913,0,48.0,PM2.5,-0.9873214423261405,0.15873364332437415,-0.5120551783114646,0.8589525565270845,0,13.674454,14.392432,15.510997,13.511776666666664,14.861755,17.769867,21.56488,16.360229333333344,8.91843,6.905785,5.082358,7.687953500000002,6.0802975,1.8598024,2.438653,4.6783143,0.0,15.0,4.0,5.0
2018-12-01,11.040563,16.083008,7.8056946,8.277313,6.092776,6.9630537,2.624501,-2.4014845,3.9591691,6.572573,2.9357612,0,55.0,PM2.5,-0.737757055588429,0.6750663129867256,-0.4972040784469378,0.8676336233547726,1,12.468444,13.674454,14.392432,12.394486999999998,16.449066,14.861755,17.769867,15.797943000000009,7.2396455,8.91843,6.905785,7.416950500000001,6.094843,6.0802975,1.8598024,5.378103200000001,0.0,0.0,15.0,0.0
2018-12-02,10.017151,15.0061035,6.263214,8.742889,5.618789,7.265081,3.1017666,-3.092928,4.7301307,5.577714,3.3744729,0,45.0,PM2.5,-0.7081150889927993,0.7060970335164423,-0.4822058478963526,0.8760579434344281,1,11.040563,12.468444,13.674454,11.175385999999998,16.083008,16.449066,14.861755,15.846059166666675,6.092776,7.2396455,8.91843,6.317070166666667,3.9591691,6.094843,6.0802975,4.9280476,0.0,0.0,0.0,0.0
2018-12-03,10.58553,16.909393,6.889862,10.019531,4.5095277,5.0078845,-1.4546288,-1.2341796,2.6806777,3.578676,0.8572532,3,61.0,PM2.5,0.7625222356173134,0.6469620083043319,-0.46706492487743034,0.8842230238742036,0,10.017151,11.040563,12.468444,10.547747999999999,15.0061035,16.083008,16.449066,15.99950150000001,5.618789,6.092776,7.2396455,5.4070309,4.7301307,3.9591691,6.094843,3.7899925000000003,0.0,0.0,0.0,1.0
2018-12-04,11.870255,17.797485,8.4756775,9.321808,4.0407324,4.7362413,-3.6145096,-0.38354185,4.0414367,7.100161,0.09064643,4,54.0,NO2,0.9944172302272718,0.10551953481285387,-0.451785789832884,0.8921264484954345,0,10.58553,10.017151,11.040563,10.824311999999997,16.909393,15.0061035,16.083008,16.570993833333343,4.5095277,5.618789,6.092776,4.723016366666666,2.6806777,4.7301307,3.9591691,3.8174150333333334,3.0,0.0,0.0,2.3333333333333335
2018-12-05,10.628849,13.411652,8.714813,4.6968384,5.8526855,7.9130754,-3.3278058,1.6649634,3.807908,5.928461,1.8454025,1,58.0,NO2,0.8943131349558311,-0.4474416349038982,-0.4363729641045924,0.8997658785476209,0,11.870255,10.58553,10.017151,11.028211333333331,17.797485,16.909393,15.0061035,16.03951000000001,4.0407324,4.5095277,5.618789,4.800981866666667,4.0414367,2.6806777,4.7301307,3.5100074666666665,4.0,3.0,0.0,2.6666666666666665
2018-12-06,10.730876,12.1484375,9.590515,2.5579224,7.603479,8.298962,-4.8679976,0.9612039,5.041744,5.6600294,3.9843857,0,46.0,NO2,0.9810581417663362,-0.1937135061733778,-0.42083100859565564,0.9071390534005044,0,10.628849,11.870255,10.58553,11.076659999999999,13.411652,17.797485,16.909393,14.452524833333342,5.8526855,4.0407324,4.5095277,5.8322989666666665,3.807908,4.0414367,2.6806777,4.297029566666667,1.0,4.0,3.0,1.6666666666666667
2018-12-07,12.167413,17.496124,9.725708,7.7704163,7.138771,8.237029,-2.7450054,-1.5755514,3.4085093,4.933461,0.69666916,5,52.0,PM2.5,0.8672919373690252,0.49779985473549804,-0.4051645224207563,0.9142437912130223,0,10.730876,10.628849,11.870255,11.175712666666664,12.1484375,13.411652,17.797485,14.352071166666676,7.603479,5.8526855,4.0407324,6.8649785,5.041744,3.807908,4.0414367,4.086053766666667,0.0,1.0,4.0,2.0
2018-12-08,12.495347,18.766418,8.592255,10.174164,6.7876954,7.469425,-0.81819016,-1.263345,1.9767538,3.472491,0.3130048,11,62.0,PM2.5,0.5435938273488595,0.8393484085099693,-0.3893781415452015,0.9210779895789526,1,12.167413,10.730876,10.628849,11.797878666666664,17.496124,12.1484375,13.411652,16.136993166666674,7.138771,7.603479,5.8526855,7.176648466666667,3.4085093,5.041744,3.807908,3.475669033333333,5.0,0.0,1.0,5.333333333333333
2018-12-09,12.576255,17.396057,9.04483,8.351227,6.5720496,7.654533,-1.2721099,-1.4613272,2.3754616,4.613292,0.23337883,11,66.0,PM2.5,0.6565872696311817,0.7542500628825097,-0.37347653741307074,0.9276396261490467,1,12.495347,12.167413,10.730876,12.413004999999998,18.766418,17.496124,12.1484375,17.886199666666673,6.7876954,7.138771,7.603479,6.832838666666667,1.9767538,3.4085093,5.041744,2.5869082333333333,11.0,5.0,0.0,9.0
2018-12-10,13.261775,16.31842,11.182526,5.135895,6.336635,7.423732,-1.090806,-1.3295822,1.8473028,2.537109,0.45712462,12,68.0,PM2.5,0.6342702734201925,0.773111389293596,-0.3574644155648614,0.9339267592294762,0,12.576255,12.495347,12.167413,12.77779233333333,17.396057,18.766418,17.496124,17.493631666666676,6.5720496,6.7876954,7.138771,6.565460000000001,2.3754616,1.9767538,3.4085093,2.066506066666667,11.0,11.0,5.0,11.333333333333334
2018-12-11,12.994662,18.481567,9.533997,8.947571,5.827614,7.097949,-1.5236315,-1.5744377,2.3071191,4.3443713,0.7025729,11,83.0,PM2.5,0.6954171750943188,0.7186062569890674,-0.34134651424503615,0.9399375283564133,0,13.261775,12.576255,12.495347,12.944230666666664,16.31842,17.396057,18.766418,17.398681333333343,6.336635,6.5720496,6.7876954,6.245432866666667,1.8473028,2.3754616,1.9767538,2.1766278333333333,12.0,11.0,11.0,11.333333333333334
2018-12-12,12.045676,17.753723,8.759552,8.994171,6.10553,6.467975,-0.02298834,-1.160088,1.5754437,3.4832423,0.6069829,20,80.0,PM2.5,0.019812142093017432,0.9998037202499729,-0.3251276029999093,0.9456701548465688,0,12.994662,13.261775,12.576255,12.767370999999997,18.481567,16.31842,17.396057,17.517903333333344,5.827614,6.336635,6.5720496,6.0899263333333336,2.3071191,1.8473028,2.3754616,1.9099552,11.0,12.0,11.0,14.333333333333334
2018-12-13,12.308433,20.124512,8.262665,11.861847,4.8641896,6.6925936,-2.4623964,-1.6649724,3.3099792,5.9126377,0.22332531,6,82.0,PM2.5,0.8284030069179908,0.5601325362173057,-0.30881248126625377,0.9511229423235357,0,12.045676,12.994662,13.261775,12.449590333333333,17.753723,18.481567,16.31842,18.786600666666676,6.10553,5.827614,6.336635,5.5991112,1.5754437,2.3071191,1.8473028,2.3975139999999997,20.0,11.0,12.0,12.333333333333334
2018-12-14,12.544224,16.674225,10.214264,6.459961,4.9723372,6.2428036,-2.7260866,-0.9579155,2.9556105,4.671814,0.36291787,5,78.0,NO2,0.9434491708013677,0.3315172123950909,-0.29240597695107734,0.9562942772197719,0,12.308433,12.045676,12.994662,12.299444333333332,20.124512,17.753723,18.481567,18.18415333333334,4.8641896,6.10553,5.827614,5.314018933333334,3.3099792,1.5754437,2.3071191,2.6136778,6.0,20.0,11.0,10.333333333333334
2018-12-15,13.846553,20.392975,9.870789,10.522186,5.171141,6.7775836,-0.42425978,-0.5301449,1.3997273,2.3922453,0.27271774,19,134.0,PM2.5,0.6248242631713673,0.7807654194137686,-0.27591294500296043,0.9611826292540837,1,12.544224,12.308433,12.045676,12.899736666666664,16.674225,20.124512,17.753723,19.063904000000008,4.9723372,4.8641896,6.10553,5.002555933333334,2.9556105,3.3099792,1.5754437,2.5551056666666665,5.0,6.0,20.0,10.0
2018-12-16,13.893348,19.741913,10.557617,9.184296,5.7134113,6.940196,-0.27510485,-0.09665976,1.8439935,3.1552167,1.0670195,15,91.0,PM2.5,0.9434587174205127,0.3314900428719407,-0.2593382659754056,0.9657865518844574,1,13.846553,12.544224,12.308433,13.428041666666664,20.392975,16.674225,20.124512,18.936371000000012,5.171141,4.9723372,4.8641896,5.285629833333334,1.3997273,2.9556105,3.3099792,2.066443766666667,19.0,5.0,6.0,13.0
2018-12-17,12.516776,16.328735,9.84671,6.482025,7.6685576,8.206871,1.8175579,0.6839705,2.0075238,3.809003,0.26686174,14,64.0,PM2.5,-0.9359246151262626,-0.3522003901201093,-0.2426868445825954,0.9701046827361175,0,13.893348,13.846553,12.544224,13.418892333333332,19.741913,20.392975,16.674225,18.821207666666677,5.7134113,5.171141,4.9723372,6.184369966666668,1.8439935,1.3997273,2.9556105,1.7504148666666666,15.0,19.0,5.0,16.0
2018-12-18,12.42852,18.577454,9.28125,9.296204,7.664057,8.532862,1.4458128,-1.2174323,2.285506,2.9338324,1.5006322,8,61.0,PM2.5,-0.7649357905875555,0.6441065410925367,-0.22596360824801906,0.974135744004672,0,12.516776,13.893348,13.846553,12.946214666666664,16.328735,19.741913,20.392975,18.21603400000001,7.6685576,5.7134113,5.171141,7.015341966666667,2.0075238,1.8439935,1.3997273,2.045674433333333,14.0,15.0,19.0,12.333333333333334
2018-12-19,13.445095,21.350647,9.429047,11.9216,6.934137,8.023557,-0.75578135,-1.8947772,2.7294486,4.283816,0.24095789,4,85.0,PM2.5,0.3704905508509075,0.9288362351513808,-0.20917350564635637,0.9778785428342386,0,12.42852,12.516776,13.893348,12.796796999999998,18.577454,16.328735,19.741913,18.752278666666676,7.664057,7.6685576,5.7134113,7.422250533333333,2.285506,2.0075238,1.8439935,2.3408261333333336,8.0,14.0,15.0,8.666666666666666
2018-12-20,14.7435875,20.679443,11.9131775,8.766266,6.0351086,7.8861976,-0.7716899,-0.668752,1.8379596,2.5738437,0.27482107,10,86.0,PM2.5,0.7557112947091923,0.6549049084019422,-0.19232150523909483,0.9813319716704275,0,13.445095,12.42852,12.516776,13.539067499999996,21.350647,18.577454,16.328735,20.202514666666676,6.934137,7.664057,7.6685576,6.8777675333333335,2.7294486,2.285506,2.0075238,2.2843047333333333,4.0,8.0,14.0,7.333333333333333
2018-12-21,15.156021,18.509674,13.226898,5.282776,6.9599776,7.5376706,1.019513,-0.019523552,1.2348045,2.2548575,0.3683049,21,83.0,PM2.5,-0.9998166891942855,0.019146488152598767,-0.17541259380427843,0.9844950085880858,0,14.7435875,13.445095,12.42852,14.448234499999998,20.679443,21.350647,18.577454,20.179921333333343,6.0351086,6.934137,7.664057,6.643074400000001,1.8379596,2.7294486,2.285506,1.9340709,10.0,4.0,8.0,11.666666666666666
2018-12-22,13.398231,19.34552,9.123291,10.222229,6.6859307,7.7738814,-0.5661406,-0.7945156,1.7085032,3.2508464,0.7745217,17,102.0,PM2.5,0.5803075361410223,0.814397423558017,-0.15845177496083632,0.9873667175937016,1,15.156021,14.7435875,13.445095,14.432613166666664,18.509674,20.679443,21.350647,19.511545666666677,6.9599776,6.0351086,6.934137,6.560338966666667,1.2348045,1.8379596,2.7294486,1.5937557666666666,21.0,10.0,4.0,16.0
2018-12-23,13.335335,18.285278,10.666595,7.618683,6.53029,7.9148736,-0.37819624,-0.73212415,1.4839935,2.5790148,0.37030303,19,121.0,PM2.5,0.4589549829760831,0.8884595227704092,-0.14144406768794202,0.9899462489023779,1,13.398231,15.156021,14.7435875,13.963195666666664,19.34552,18.509674,20.679443,18.713490666666676,6.6859307,6.9599776,6.0351086,6.725399433333334,1.7085032,1.2348045,1.8379596,1.475767066666667,17.0,21.0,10.0,19.0
2018-12-24,12.768409,18.69223,9.03479,9.65744,6.952276,7.736605,0.8921246,-1.4215641,2.31046,3.5064113,1.3705711,8,130.0,PM2.5,-0.5315606141258222,0.8470202556669933,-0.12439450483979998,0.9922328391893008,0,13.335335,13.398231,15.156021,13.167324999999996,18.285278,19.34552,18.509674,18.774342666666673,6.53029,6.6859307,6.9599776,6.722832233333334,1.4839935,1.7085032,1.2348045,1.8343189000000002,19.0,17.0,21.0,14.666666666666666
2018-12-25,11.862502,14.97171,9.351837,5.619873,7.433634,8.737647,4.1620183,-1.8425032,5.0690155,6.425205,3.0357637,0,51.0,PM2.5,-0.9144043642160256,0.4048019993807913,-0.10730813165636247,0.9942258118156161,0,12.768409,13.335335,13.398231,12.655415333333332,18.69223,18.285278,19.34552,17.31640600000001,6.952276,6.53029,6.6859307,6.9720666666666675,2.31046,1.4839935,1.7085032,2.954489666666666,8.0,19.0,17.0,9.0
2018-12-26,10.392034,16.23764,6.314514,9.923126,5.3967705,6.151402,0.74420863,-4.07649,4.3942575,6.294878,1.9330434,1,65.0,PM2.5,-0.17959275772219346,0.983741043859479,-0.09019000427034513,0.9959245770286599,0,11.862502,12.768409,13.335335,11.674314999999998,14.97171,18.69223,18.285278,16.63386000000001,7.433634,6.952276,6.53029,6.594226833333334,5.0690155,2.31046,1.4839935,3.9245776666666665,0.0,8.0,19.0,3.0
2018-12-27,9.325986,14.462219,5.2461853,9.216034,4.8372197,5.486138,1.103875,-3.4222314,3.648887,6.2932014,2.1686652,0,55.0,PM2.5,-0.30698489712835436,0.9517143862184146,-0.07304518821104743,0.9973286321364752,0,10.392034,11.862502,12.768409,10.526840666666665,16.23764,14.97171,18.69223,15.223856333333343,5.3967705,7.433634,6.952276,5.889208066666668,4.3942575,5.0690155,2.31046,4.3707199999999995,1.0,0.0,8.0,0.3333333333333333
2018-12-28,7.9165688,12.136261,4.5559387,7.5803223,3.6223278,4.7446117,-1.9345379,-5.6914744,6.239656,7.9698515,5.338467,0,57.0,NO2,0.3218186856964331,0.9468013168223945,-0.05587875690537313,0.9984375616565666,0,9.325986,10.392034,11.862502,9.211529599999999,14.462219,16.23764,14.97171,14.278706666666674,4.8372197,5.3967705,7.433634,4.6187726666666675,3.648887,4.3942575,5.0690155,4.7609335,0.0,1.0,0.0,0.3333333333333333
2018-12-29,7.4827704,14.135803,3.6364136,10.49939,2.8362362,3.098944,-1.9948043,-3.4635246,4.0622997,6.285408,1.6052601,1,78.0,PM2.5,0.499087230391352,0.8665517505955945,-0.03869579017652689,0.9992510374388481,1,7.9165688,9.325986,10.392034,8.241775066666664,12.136261,14.462219,16.23764,13.57809433333334,3.6223278,4.8372197,5.3967705,3.765261233333334,6.239656,3.648887,4.3942575,4.650280899999999,0.0,0.0,1.0,0.3333333333333333
2018-12-30,10.059892,16.350159,7.080353,9.269806,3.9929028,5.43423,0.66395277,-1.2655052,2.1701164,3.3698585,0.53295153,6,97.0,PM2.5,-0.4645936971887621,0.8855239672264533,-0.021501372740813793,0.999768818762748,1,7.4827704,7.9165688,9.325986,8.486410399999997,14.135803,12.136261,14.462219,14.207407666666676,2.8362362,3.6223278,4.8372197,3.4838222666666674,4.0622997,6.239656,3.648887,4.157357366666666,1.0,0.0,0.0,2.3333333333333335
2018-12-31,8.974438,13.143524,5.8957825,7.2477417,5.2759213,6.215175,0.5419592,-1.4251652,3.1161392,5.0593944,1.3249004,6,64.0,PM2.5,-0.3554446759954257,0.934697321225704,-0.004300592702981974,0.9999907524084426,0,10.059892,7.4827704,7.9165688,8.839033466666663,16.350159,14.135803,12.136261,14.54316200000001,3.9929028,2.8362362,3.6223278,4.0350201000000006,2.1701164,4.0622997,6.239656,3.1161850999999996,6.0,1.0,0.0,4.333333333333333
2019-01-01,6.506714,11.044495,2.9480896,8.096405,2.6699085,3.2058299,-4.3506866,-4.683424,6.433613,8.963952,3.7115812,0,71.0,PM2.5,0.6806016371566599,0.7326536777357187,0.017201575418260506,0.9998520419557735,0,8.974438,10.059892,7.4827704,8.51368133333333,13.143524,16.350159,14.135803,13.512726000000008,5.2759213,3.9929028,2.8362362,3.979577533333334,3.1161392,2.1701164,4.0622997,3.906622866666666,6.0,6.0,1.0,4.0
2019-01-02,7.444374,13.901978,4.594879,9.307098,2.4670572,2.9090981,-2.0125763,-2.7827644,3.494686,5.1676483,0.42200208,2,93.0,PM2.5,0.5860266318557052,0.8102917911196298,0.03439806061360801,0.9994082116062598,0,6.506714,8.974438,10.059892,7.641841999999997,11.044495,13.143524,16.350159,12.696665666666675,2.6699085,5.2759213,3.9929028,3.4709623333333344,6.433613,3.1161392,2.1701164,4.348146066666667,0.0,6.0,6.0,2.6666666666666665
2019-01-03,8.61464,15.746674,4.6912537,11.05542,3.175193,3.755751,-1.5345016,-1.2650892,2.2711892,4.051621,0.3519856,11,71.0,PM2.5,0.771589090181933,0.6361212745320006,0.051584366869408364,0.9986686402879997,0,7.444374,6.506714,8.974438,7.521909333333331,13.901978,11.044495,13.143524,13.564382333333342,2.4670572,2.6699085,5.2759213,2.7707195666666675,3.494686,6.433613,3.1161392,4.066496066666666,2.0,0.0,6.0,4.333333333333333
2019-01-04,9.7733,17.034943,5.7462463,11.288696,4.0108814,4.923081,-1.2754492,-0.20739152,2.0059655,2.7372358,0.35079804,9,87.0,PM2.5,0.9870366503659609,0.16049501809820702,0.06875540848113941,0.9976335468520451,0,8.61464,7.444374,6.506714,8.610771333333332,15.746674,13.901978,11.044495,15.561198333333342,3.175193,2.4670572,2.6699085,3.217710533333334,2.2711892,3.494686,6.433613,2.5906135666666663,11.0,2.0,0.0,7.333333333333333
2019-01-05,9.991341,12.005005,8.820831,3.1841736,6.074187,7.886484,-0.6600426,2.7797687,3.0187244,6.211107,0.32968992,6,85.0,PM2.5,0.23102202348488576,-0.9729485210765002,0.08590610426133272,0.9963032375991965,1,9.7733,8.61464,7.444374,9.459760333333332,17.034943,15.746674,13.901978,14.928874000000008,4.0108814,3.175193,2.4670572,4.420087133333334,2.0059655,2.2711892,3.494686,2.4319596999999997,9.0,11.0,2.0,8.666666666666666
2019-01-06,10.4520235,13.2659,8.115967,5.149933,6.893996,8.149822,2.098816,1.8266678,3.8887775,5.3579917,2.208316,0,58.0,PM2.5,-0.7543189882782759,-0.6565080836690728,0.10303137904317879,0.9946781061893646,1,9.991341,9.7733,8.61464,10.072221499999998,12.005005,17.034943,15.746674,14.101949333333343,6.074187,4.0108814,3.175193,5.659688133333334,3.0187244,2.0059655,2.2711892,2.9711557999999996,6.0,9.0,11.0,5.0
2019-01-07,10.473508,13.4122925,8.817932,4.5943604,7.303562,7.5724773,0.24251218,3.480169,3.7714252,5.4517837,1.5569154,1,57.0,PM2.5,-0.06951585477667578,-0.9975808468162709,0.1201261651823505,0.9927586335250793,0,10.4520235,9.991341,9.7733,10.305624166666666,13.2659,12.005005,17.034943,12.894399166666675,6.893996,6.074187,4.0108814,6.757248333333334,3.8887775,3.0187244,2.0059655,3.5596423666666666,0.0,6.0,9.0,2.3333333333333335
2019-01-08,11.802788,17.452667,8.980438,8.472229,6.971519,7.5267043,-1.9837564,-0.4528202,2.6022503,3.4603927,0.4242707,4,66.0,PM2.5,0.9749235733231519,0.22253994288400608,0.13718540405660057,0.9905453876091833,0,10.473508,10.4520235,9.991341,10.90943983333333,13.4122925,13.2659,12.005005,14.71028650000001,7.303562,6.893996,6.074187,7.0563590000000005,3.7714252,3.8887775,3.0187244,3.4208176666666663,1.0,0.0,6.0,1.6666666666666667
2019-01-09,12.545555,17.097992,10.309509,6.7884827,7.664888,8.079615,-0.11229109,1.5398241,1.8585715,3.1574852,1.0973467,16,77.0,PM2.5,0.07273166084341305,-0.9973515456001253,0.1542040475626894,0.988039023376751,0,11.802788,10.473508,10.4520235,11.607283666666666,17.452667,13.4122925,13.2659,15.987650500000008,6.971519,7.303562,6.893996,7.313323000000001,2.6022503,3.7714252,3.8887775,2.744082333333333,4.0,1.0,0.0,7.0
2019-01-10,12.102994,17.180695,8.88147,8.299225,7.6531014,8.233838,1.2712046,-0.54469043,1.8675483,3.6703365,0.3256619,14,71.0,PM2.5,-0.9191742505723866,0.3938511103001888,0.17117705961019986,0.985240282501282,0,12.545555,11.802788,10.473508,12.150445666666664,17.097992,17.452667,13.4122925,17.243784666666674,7.664888,6.971519,7.303562,7.4298361333333345,1.8585715,2.6022503,3.7714252,2.1094567,16.0,4.0,1.0,11.333333333333334
2019-01-11,11.385513,15.644165,8.624634,7.0195312,6.9763293,7.4376206,-0.7992833,0.97211295,1.8426275,4.635489,0.2782591,15,92.0,PM2.5,0.6351009211248927,-0.7724291682648402,0.18809941761179758,0.9821499931752291,0,12.102994,12.545555,11.802788,12.011353999999997,17.180695,17.097992,17.452667,16.640950666666676,7.6531014,7.664888,6.971519,7.4314395666666675,1.8675483,1.8585715,2.6022503,1.8562490999999997,14.0,16.0,4.0,15.0
2019-01-12,10.710778,12.93692,9.36319,3.5737305,6.672319,7.163537,-1.7396075,1.9803373,2.68643,4.5726004,0.493223,6,57.0,PM2.5,0.6599673137452855,-0.7512943130277454,0.20496611396949532,0.9787690698649216,1,11.385513,12.102994,12.545555,11.399761666666663,15.644165,17.180695,17.097992,15.253926666666677,6.9763293,7.6531014,7.664888,7.100583233333334,1.8426275,1.8675483,1.8585715,2.132201933333333,15.0,14.0,16.0,11.666666666666666
2019-01-13,9.575841,14.484528,6.280792,8.203735,6.05681,6.7527585,-1.5542297,-0.10963593,2.1252174,3.6465023,0.14716204,13,70.0,PM2.5,0.9975212768961063,0.07036548969176298,0.22177215755648186,0.975098513039961,1,10.710778,11.385513,12.102994,10.55737733333333,12.93692,15.644165,17.180695,14.355204333333342,6.672319,6.9763293,7.6531014,6.5684861,2.68643,1.8426275,1.8675483,2.218091633333333,6.0,15.0,14.0,11.333333333333334
2019-01-14,9.8260765,11.641205,8.55481,3.0863953,6.706085,7.5074534,-4.8399653,2.249569,5.354529,8.7822895,1.7587795,1,58.0,PM2.5,0.9068341766890339,-0.4214875751297091,0.23851257519407648,0.9711394088771653,0,9.575841,10.710778,11.385513,10.037565166666665,14.484528,12.93692,15.644165,13.020884333333342,6.05681,6.672319,6.9763293,6.478404666666667,2.1252174,2.68643,1.8426275,3.3887254666666666,13.0,6.0,15.0,6.666666666666667
2019-01-15,10.008339,12.601807,8.790192,3.811615,6.968925,7.576921,-1.443027,2.9727745,3.405962,7.112075,1.2948408,9,55.0,PM2.5,0.4366857599237966,-0.8996141100937536,0.2551824131233728,0.9668929289391521,0,9.8260765,9.575841,10.710778,9.803418833333332,11.641205,14.484528,12.93692,12.909180000000006,6.706085,6.05681,6.672319,6.577273333333334,5.354529,2.1252174,2.68643,3.628569466666667,1.0,13.0,6.0,7.666666666666667
2019-01-16,12.293836,15.332275,10.255402,5.076874,8.67925,9.202983,-1.0423392,5.0564156,5.252018,6.534557,3.239164,0,38.0,NO2,0.20189678814289627,-0.9794068035998027,0.2717767384711357,0.9623603298276545,0,10.008339,9.8260765,9.575841,10.709417166666663,12.601807,11.641205,14.484528,13.191762333333342,6.968925,6.706085,6.05681,7.4514200000000015,3.405962,5.354529,2.1252174,4.670836333333333,9.0,1.0,13.0,3.3333333333333335
