date,aqi_co,aqi_no2,aqi_ozone,aqi_pm25,aqi_so2
2022-05-10,5.0,42.0,46.0,53.0,1.0
2022-05-11,5.0,47.0,46.0,45.0,0.0
2022-05-12,7.0,55.0,74.0,52.0,3.0
2022-05-13,11.0,50.0,101.0,61.0,3.0
2022-05-14,9.0,48.0,192.0,62.0,4.0
2022-05-15,9.0,42.0,133.0,71.0,1.0
2022-05-16,3.0,34.0,84.0,67.0,1.0
2022-05-17,3.0,44.0,74.0,63.0,0.0
2022-05-18,3.0,43.0,119.0,71.0,0.0
2022-05-19,3.0,23.0,77.0,74.0,0.0
2022-05-20,3.0,20.0,64.0,52.0,0.0
2022-05-21,3.0,17.0,64.0,53.0,0.0
2022-05-22,5.0,22.0,84.0,58.0,1.0
2022-05-23,3.0,20.0,93.0,69.0,0.0
2022-05-24,5.0,44.0,154.0,75.0,0.0
2022-05-25,6.0,46.0,179.0,78.0,0.0
2022-05-26,5.0,32.0,90.0,65.0,0.0
2022-05-27,3.0,44.0,51.0,56.0,0.0
2022-05-28,2.0,24.0,42.0,55.0,1.0
2022-05-29,3.0,15.0,49.0,54.0,0.0
2022-05-30,3.0,20.0,51.0,60.0,1.0
2022-05-31,5.0,42.0,97.0,67.0,1.0
2022-06-01,6.0,39.0,105.0,69.0,0.0
2022-06-02,3.0,33.0,136.0,70.0,0.0
2022-06-03,3.0,31.0,84.0,70.0,1.0
2022-06-04,3.0,14.0,61.0,59.0,1.0
2022-06-05,3.0,17.0,67.0,57.0,0.0
2022-06-06,3.0,32.0,90.0,56.0,0.0
2022-06-07,5.0,32.0,129.0,63.0,0.0
2022-06-08,5.0,38.0,174.0,68.0,0.0
2022-06-09,5.0,44.0,172.0,73.0,0.0
2022-06-10,8.0,44.0,182.0,74.0,1.0
2022-06-11,7.0,29.0,154.0,64.0,1.0
2022-06-12,5.0,16.0,93.0,64.0,0.0
2022-06-13,3.0,36.0,64.0,56.0,0.0
2022-06-14,3.0,41.0,97.0,60.0,0.0
2022-06-15,5.0,38.0,159.0,67.0,0.0
2022-06-16,5.0,41.0,161.0,74.0,0.0
2022-06-17,3.0,26.0,80.0,61.0,1.0
2022-06-18,3.0,27.0,58.0,55.0,1.0
2022-06-19,5.0,22.0,71.0,57.0,1.0
2022-06-20,6.0,49.0,133.0,64.0,3.0
2022-06-21,6.0,39.0,112.0,72.0,1.0
2022-06-22,6.0,47.0,61.0,68.0,3.0
2022-06-23,5.0,45.0,87.0,63.0,3.0
2022-06-24,7.0,47.0,115.0,63.0,6.0
2022-06-25,6.0,33.0,140.0,65.0,1.0
2022-06-26,6.0,25.0,172.0,68.0,1.0
2022-06-27,7.0,49.0,151.0,65.0,1.0
2022-06-28,8.0,47.0,154.0,66.0,1.0
2022-06-29,5.0,36.0,133.0,65.0,0.0
2022-06-30,3.0,30.0,119.0,68.0,1.0
2022-07-01,5.0,32.0,105.0,66.0,1.0
2022-07-02,5.0,28.0,74.0,60.0,1.0
2022-07-03,5.0,19.0,54.0,57.0,3.0
2022-07-04,3.0,18.0,64.0,146.0,1.0
2022-07-05,5.0,21.0,67.0,151.0,1.0
2022-07-06,3.0,24.0,47.0,47.0,1.0
2022-07-07,6.0,36.0,58.0,53.0,1.0
2022-07-08,5.0,29.0,93.0,56.0,0.0
2022-07-09,5.0,28.0,93.0,60.0,1.0
2022-07-10,6.0,26.0,115.0,61.0,1.0
2022-07-11,5.0,29.0,112.0,63.0,1.0
2022-07-12,5.0,26.0,108.0,63.0,0.0
2022-07-13,5.0,36.0,133.0,58.0,1.0
2022-07-14,5.0,29.0,115.0,54.0,0.0
2022-07-15,6.0,33.0,156.0,61.0,1.0
2022-07-16,6.0,29.0,169.0,67.0,1.0
2022-07-17,6.0,25.0,140.0,65.0,0.0
2022-07-18,6.0,29.0,108.0,62.0,1.0
2022-07-19,7.0,40.0,84.0,56.0,3.0
2022-07-20,6.0,38.0,90.0,61.0,1.0
2022-07-21,5.0,36.0,156.0,61.0,1.0
2022-07-22,3.0,33.0,150.0,63.0,0.0
2022-07-23,5.0,19.0,133.0,69.0,0.0
2022-07-24,5.0,20.0,136.0,68.0,1.0
2022-07-25,5.0,33.0,129.0,63.0,1.0
2022-07-26,5.0,39.0,122.0,63.0,1.0
2022-07-27,5.0,38.0,112.0,56.0,1.0
2022-07-28,5.0,28.0,140.0,57.0,1.0
2022-07-29,3.0,24.0,136.0,57.0,0.0
2022-07-30,5.0,20.0,108.0,61.0,0.0
2022-07-31,3.0,19.0,93.0,54.0,1.0
2022-08-01,6.0,35.0,74.0,54.0,1.0
2022-08-02,5.0,34.0,45.0,54.0,1.0
2022-08-03,3.0,35.0,112.0,58.0,1.0
2022-08-04,5.0,35.0,105.0,63.0,1.0
2022-08-05,5.0,40.0,67.0,56.0,1.0
2022-08-06,6.0,25.0,87.0,55.0,3.0
2022-08-07,8.0,28.0,136.0,59.0,3.0
2022-08-08,6.0,42.0,122.0,63.0,1.0
2022-08-09,6.0,40.0,90.0,59.0,3.0
2022-08-10,7.0,41.0,84.0,59.0,3.0
2022-08-11,7.0,51.0,87.0,59.0,9.0
2022-08-12,8.0,48.0,140.0,61.0,7.0
2022-08-13,7.0,33.0,161.0,66.0,3.0
2022-08-14,6.0,26.0,150.0,64.0,3.0
2022-08-15,8.0,42.0,161.0,67.0,3.0
2022-08-16,8.0,46.0,151.0,64.0,4.0
2022-08-17,8.0,41.0,119.0,61.0,6.0
2022-08-18,6.0,36.0,136.0,56.0,3.0
2022-08-19,7.0,36.0,164.0,62.0,1.0
2022-08-20,5.0,22.0,105.0,62.0,1.0
2022-08-21,5.0,15.0,90.0,65.0,0.0
2022-08-22,6.0,41.0,112.0,63.0,1.0
2022-08-23,6.0,41.0,174.0,66.0,1.0
2022-08-24,6.0,30.0,115.0,67.0,1.0
2022-08-25,6.0,31.0,84.0,60.0,1.0
2022-08-26,7.0,36.0,101.0,60.0,1.0
2022-08-27,5.0,25.0,84.0,61.0,1.0
2022-08-28,5.0,12.0,50.0,55.0,0.0
2022-08-29,5.0,35.0,74.0,58.0,1.0
2022-08-30,7.0,46.0,112.0,65.0,3.0
2022-08-31,10.0,73.0,159.0,69.0,4.0
2022-09-01,8.0,44.0,209.0,75.0,1.0
2022-09-02,7.0,43.0,156.0,71.0,1.0
2022-09-03,7.0,41.0,159.0,67.0,3.0
2022-09-04,8.0,40.0,133.0,62.0,1.0
2022-09-05,6.0,24.0,182.0,69.0,1.0
2022-09-06,7.0,38.0,172.0,63.0,3.0
2022-09-07,7.0,55.0,156.0,68.0,3.0
2022-09-08,8.0,47.0,77.0,63.0,1.0
2022-09-09,10.0,58.0,44.0,58.0,0.0
2022-09-10,6.0,27.0,34.0,52.0,1.0
2022-09-11,3.0,15.0,45.0,46.0,1.0
2022-09-12,5.0,33.0,49.0,43.0,1.0
2022-09-13,5.0,36.0,61.0,59.0,1.0
2022-09-14,5.0,34.0,54.0,58.0,0.0
2022-09-15,5.0,38.0,54.0,61.0,0.0
2022-09-16,6.0,28.0,93.0,62.0,1.0
2022-09-17,6.0,26.0,67.0,64.0,0.0
2022-09-18,3.0,17.0,47.0,55.0,0.0
2022-09-19,6.0,30.0,46.0,38.0,1.0
2022-09-20,5.0,27.0,38.0,36.0,1.0
2022-09-21,6.0,35.0,42.0,41.0,1.0
2022-09-22,9.0,52.0,87.0,53.0,1.0
2022-09-23,13.0,61.0,90.0,58.0,1.0
2022-09-24,8.0,40.0,93.0,57.0,3.0
2022-09-25,8.0,31.0,101.0,58.0,3.0
2022-09-26,9.0,52.0,87.0,66.0,3.0
2022-09-27,10.0,63.0,126.0,63.0,3.0
2022-09-28,8.0,48.0,154.0,65.0,1.0
2022-09-29,8.0,45.0,112.0,65.0,1.0
2022-09-30,3.0,27.0,67.0,62.0,0.0
2022-10-01,2.0,26.0,64.0,56.0,0.0
2022-10-02,3.0,15.0,87.0,56.0,3.0
2022-10-03,6.0,42.0,74.0,57.0,1.0
2022-10-04,8.0,46.0,93.0,61.0,1.0
2022-10-05,6.0,40.0,126.0,67.0,0.0
2022-10-06,5.0,30.0,129.0,77.0,0.0
2022-10-07,6.0,41.0,119.0,75.0,0.0
2022-10-08,8.0,37.0,143.0,78.0,1.0
2022-10-09,6.0,21.0,115.0,69.0,0.0
2022-10-10,5.0,39.0,80.0,70.0,0.0
2022-10-11,5.0,28.0,58.0,66.0,0.0
2022-10-12,5.0,42.0,54.0,64.0,0.0
2022-10-13,5.0,43.0,51.0,76.0,0.0
2022-10-14,5.0,27.0,61.0,75.0,0.0
2022-10-15,3.0,19.0,51.0,48.0,0.0
2022-10-16,6.0,29.0,54.0,52.0,0.0
2022-10-17,11.0,42.0,58.0,60.0,4.0
2022-10-18,10.0,76.0,84.0,64.0,3.0
2022-10-19,14.0,72.0,58.0,63.0,1.0
2022-10-20,16.0,54.0,61.0,59.0,1.0
2022-10-21,7.0,40.0,97.0,64.0,0.0
2022-10-22,3.0,15.0,44.0,62.0,0.0
2022-10-23,5.0,26.0,42.0,51.0,0.0
2022-10-24,7.0,47.0,40.0,55.0,0.0
2022-10-25,8.0,50.0,42.0,59.0,1.0
2022-10-26,9.0,44.0,48.0,63.0,1.0
2022-10-27,8.0,55.0,54.0,62.0,0.0
2022-10-28,14.0,55.0,47.0,70.0,1.0
2022-10-29,18.0,41.0,61.0,71.0,3.0
2022-10-30,14.0,47.0,77.0,69.0,1.0
2022-10-31,18.0,45.0,45.0,70.0,0.0
2022-11-01,9.0,33.0,54.0,68.0,0.0
2022-11-02,3.0,36.0,36.0,43.0,7.0
2022-11-03,5.0,41.0,35.0,50.0,0.0
2022-11-04,11.0,47.0,35.0,55.0,1.0
2022-11-05,15.0,42.0,37.0,65.0,1.0
2022-11-06,17.0,32.0,48.0,66.0,0.0
2022-11-07,7.0,36.0,34.0,54.0,0.0
2022-11-08,6.0,30.0,36.0,46.0,0.0
2022-11-09,6.0,43.0,34.0,52.0,0.0
2022-11-10,10.0,47.0,36.0,58.0,1.0
2022-11-11,13.0,44.0,39.0,62.0,0.0
2022-11-12,17.0,36.0,39.0,69.0,0.0
2022-11-13,16.0,31.0,38.0,64.0,1.0
2022-11-14,14.0,53.0,36.0,65.0,1.0
2022-11-15,17.0,53.0,40.0,70.0,1.0
2022-11-16,26.0,66.0,39.0,73.0,0.0
2022-11-17,19.0,54.0,34.0,65.0,1.0
2022-11-18,19.0,53.0,40.0,67.0,1.0
2022-11-19,27.0,48.0,43.0,81.0,0.0
2022-11-20,17.0,40.0,43.0,58.0,0.0
2022-11-21,14.0,54.0,41.0,60.0,1.0
2022-11-22,14.0,54.0,40.0,66.0,1.0
2022-11-23,23.0,56.0,38.0,84.0,1.0
2022-11-24,30.0,48.0,43.0,117.0,0.0
2022-11-25,19.0,39.0,38.0,76.0,1.0
2022-11-26,24.0,39.0,44.0,77.0,0.0
2022-11-27,16.0,42.0,44.0,83.0,3.0
2022-11-28,11.0,34.0,45.0,73.0,0.0
2022-11-29,9.0,35.0,43.0,67.0,0.0
2022-11-30,11.0,30.0,40.0,67.0,0.0
2022-12-01,5.0,37.0,35.0,58.0,0.0
2022-12-02,8.0,51.0,30.0,61.0,0.0
2022-12-03,11.0,28.0,31.0,63.0,1.0
2022-12-04,15.0,25.0,29.0,65.0,1.0
2022-12-05,7.0,39.0,36.0,52.0,0.0
2022-12-06,8.0,41.0,33.0,59.0,0.0
2022-12-07,18.0,47.0,33.0,64.0,1.0
2022-12-08,18.0,44.0,33.0,62.0,1.0
2022-12-09,18.0,44.0,34.0,74.0,1.0
2022-12-10,22.0,30.0,34.0,66.0,0.0
2022-12-11,6.0,30.0,36.0,48.0,0.0
2022-12-12,9.0,45.0,32.0,51.0,0.0
2022-12-13,11.0,51.0,33.0,60.0,0.0
2022-12-14,14.0,51.0,28.0,70.0,1.0
2022-12-15,19.0,53.0,30.0,78.0,3.0
2022-12-16,16.0,47.0,34.0,61.0,0.0
2022-12-17,17.0,38.0,33.0,64.0,0.0
2022-12-18,20.0,37.0,33.0,80.0,1.0
2022-12-19,27.0,56.0,33.0,96.0,3.0
2022-12-20,17.0,53.0,29.0,75.0,1.0
2022-12-21,22.0,62.0,32.0,78.0,4.0
2022-12-22,22.0,54.0,25.0,88.0,1.0
2022-12-23,26.0,57.0,30.0,102.0,0.0
2022-12-24,34.0,42.0,38.0,148.0,1.0
2022-12-25,31.0,38.0,42.0,114.0,1.0
2022-12-26,30.0,45.0,30.0,86.0,1.0
2022-12-27,20.0,41.0,23.0,75.0,1.0
2022-12-28,6.0,30.0,32.0,58.0,0.0
2022-12-29,7.0,37.0,31.0,55.0,0.0
2022-12-30,7.0,34.0,28.0,54.0,0.0
2022-12-31,3.0,13.0,25.0,31.0,0.0
2023-01-01,6.0,20.0,36.0,46.0,0.0
2023-01-02,7.0,25.0,33.0,56.0,0.0
2023-01-03,5.0,25.0,34.0,42.0,0.0
2023-01-04,6.0,24.0,38.0,29.0,0.0
2023-01-05,6.0,37.0,38.0,46.0,0.0
2023-01-06,13.0,42.0,35.0,61.0,1.0
2023-01-07,14.0,39.0,30.0,69.0,0.0
2023-01-08,19.0,41.0,33.0,82.0,1.0
2023-01-09,8.0,35.0,31.0,52.0,0.0
2023-01-10,6.0,42.0,40.0,44.0,0.0
2023-01-11,14.0,46.0,30.0,65.0,0.0
2023-01-12,16.0,42.0,33.0,59.0,1.0
2023-01-13,17.0,42.0,28.0,68.0,1.0
2023-01-14,18.0,32.0,34.0,68.0,0.0
2023-01-15,5.0,22.0,39.0,53.0,0.0
2023-01-16,3.0,24.0,38.0,40.0,0.0
2023-01-17,9.0,38.0,35.0,52.0,0.0
2023-01-18,10.0,46.0,31.0,66.0,0.0
2023-01-19,19.0,41.0,31.0,67.0,1.0
2023-01-20,13.0,41.0,36.0,64.0,0.0
2023-01-21,17.0,36.0,37.0,75.0,1.0
2023-01-22,26.0,34.0,40.0,82.0,0.0
2023-01-23,9.0,53.0,39.0,58.0,3.0
2023-01-24,17.0,48.0,35.0,67.0,1.0
2023-01-25,20.0,58.0,38.0,80.0,1.0
2023-01-26,30.0,57.0,39.0,75.0,1.0
2023-01-27,19.0,53.0,37.0,68.0,1.0
2023-01-28,16.0,35.0,40.0,65.0,0.0
2023-01-29,6.0,22.0,39.0,54.0,0.0
2023-01-30,7.0,49.0,35.0,46.0,0.0
2023-01-31,16.0,57.0,41.0,68.0,0.0
2023-02-01,20.0,55.0,39.0,70.0,1.0
2023-02-02,19.0,45.0,32.0,66.0,1.0
2023-02-03,15.0,55.0,40.0,67.0,1.0
2023-02-04,26.0,41.0,39.0,76.0,0.0
2023-02-05,11.0,33.0,37.0,64.0,0.0
2023-02-06,10.0,46.0,37.0,52.0,0.0
2023-02-07,18.0,47.0,40.0,63.0,10.0
2023-02-08,17.0,56.0,42.0,66.0,3.0
2023-02-09,10.0,66.0,44.0,70.0,3.0
2023-02-10,14.0,48.0,42.0,55.0,1.0
2023-02-11,10.0,37.0,41.0,58.0,0.0
2023-02-12,13.0,31.0,39.0,63.0,0.0
2023-02-13,9.0,40.0,43.0,53.0,0.0
2023-02-14,3.0,35.0,38.0,57.0,0.0
2023-02-15,6.0,46.0,38.0,52.0,1.0
2023-02-16,16.0,52.0,41.0,62.0,1.0
2023-02-17,11.0,47.0,41.0,62.0,1.0
2023-02-18,15.0,44.0,40.0,65.0,0.0
2023-02-19,18.0,38.0,47.0,81.0,0.0
2023-02-20,13.0,42.0,46.0,73.0,1.0
2023-02-21,10.0,45.0,43.0,64.0,0.0
2023-02-22,3.0,26.0,40.0,53.0,0.0
2023-02-23,5.0,42.0,38.0,48.0,0.0
2023-02-24,3.0,18.0,43.0,47.0,0.0
2023-02-25,3.0,26.0,43.0,49.0,0.0
2023-02-26,7.0,29.0,42.0,59.0,0.0
2023-02-27,8.0,39.0,36.0,60.0,0.0
2023-02-28,6.0,38.0,39.0,52.0,0.0
2023-03-01,3.0,23.0,43.0,47.0,0.0
2023-03-02,7.0,42.0,42.0,53.0,0.0
2023-03-03,14.0,38.0,44.0,63.0,0.0
2023-03-04,16.0,30.0,43.0,62.0,0.0
2023-03-05,7.0,26.0,43.0,55.0,0.0
2023-03-06,6.0,37.0,44.0,48.0,0.0
2023-03-07,8.0,44.0,44.0,55.0,0.0
2023-03-08,8.0,40.0,42.0,55.0,0.0
2023-03-09,9.0,40.0,46.0,63.0,1.0
2023-03-10,5.0,26.0,34.0,42.0,0.0
2023-03-11,5.0,17.0,28.0,37.0,0.0
2023-03-12,3.0,16.0,35.0,40.0,0.0
2023-03-13,5.0,26.0,38.0,53.0,1.0
2023-03-14,5.0,25.0,28.0,57.0,0.0
2023-03-15,2.0,26.0,34.0,48.0,0.0
2023-03-16,3.0,38.0,64.0,53.0,0.0
2023-03-17,13.0,38.0,44.0,64.0,0.0
2023-03-18,9.0,41.0,51.0,60.0,0.0
2023-03-19,9.0,40.0,43.0,58.0,0.0
2023-03-20,3.0,30.0,40.0,44.0,0.0
2023-03-21,2.0,39.0,45.0,47.0,0.0
2023-03-22,3.0,40.0,44.0,51.0,0.0
2023-03-23,6.0,42.0,40.0,57.0,0.0
2023-03-24,5.0,34.0,44.0,54.0,0.0
2023-03-25,7.0,33.0,47.0,55.0,1.0
2023-03-26,5.0,28.0,47.0,55.0,10.0
2023-03-27,7.0,51.0,51.0,59.0,13.0
2023-03-28,10.0,50.0,61.0,63.0,1.0
2023-03-29,3.0,40.0,44.0,46.0,1.0
2023-03-30,5.0,34.0,44.0,52.0,0.0
2023-03-31,10.0,38.0,45.0,57.0,0.0
2023-04-01,13.0,32.0,50.0,61.0,1.0
2023-04-02,7.0,23.0,67.0,59.0,0.0
2023-04-03,3.0,28.0,44.0,52.0,0.0
2023-04-04,3.0,26.0,42.0,45.0,1.0
2023-04-05,7.0,42.0,50.0,57.0,1.0
2023-04-06,9.0,47.0,61.0,60.0,1.0
2023-04-07,8.0,41.0,61.0,59.0,1.0
2023-04-08,6.0,25.0,48.0,55.0,0.0
2023-04-09,6.0,30.0,97.0,66.0,1.0
2023-04-10,8.0,35.0,108.0,80.0,0.0
2023-04-11,6.0,37.0,97.0,91.0,0.0
2023-04-12,3.0,25.0,47.0,68.0,0.0
2023-04-13,3.0,39.0,44.0,59.0,0.0
2023-04-14,3.0,27.0,49.0,58.0,0.0
2023-04-15,8.0,26.0,80.0,60.0,1.0
2023-04-16,6.0,27.0,80.0,62.0,0.0
2023-04-17,3.0,40.0,50.0,68.0,0.0
2023-04-18,3.0,40.0,49.0,60.0,1.0
2023-04-19,5.0,43.0,51.0,62.0,3.0
2023-04-20,7.0,54.0,101.0,74.0,3.0
2023-04-21,14.0,53.0,108.0,70.0,4.0
2023-04-22,8.0,37.0,156.0,64.0,3.0
2023-04-23,6.0,24.0,90.0,65.0,0.0
2023-04-24,3.0,36.0,50.0,67.0,0.0
2023-04-25,3.0,37.0,77.0,69.0,0.0
2023-04-26,6.0,40.0,97.0,72.0,1.0
2023-04-27,7.0,36.0,122.0,82.0,0.0
2023-04-28,6.0,37.0,136.0,80.0,0.0
2023-04-29,6.0,28.0,136.0,75.0,1.0
2023-04-30,5.0,13.0,100.0,72.0,0.0
2023-05-01,2.0,35.0,44.0,48.0,0.0
2023-05-02,2.0,37.0,40.0,42.0,0.0
2023-05-03,5.0,40.0,44.0,43.0,0.0
2023-05-04,2.0,34.0,37.0,38.0,0.0
2023-05-05,3.0,29.0,38.0,36.0,0.0
2023-05-06,6.0,25.0,44.0,44.0,0.0
2023-05-07,5.0,20.0,46.0,43.0,0.0
2023-05-08,5.0,36.0,44.0,52.0,0.0
2023-05-09,3.0,24.0,39.0,53.0,0.0
2023-05-10,3.0,31.0,44.0,54.0,0.0
2023-05-11,3.0,34.0,67.0,55.0,0.0
2023-05-12,7.0,34.0,87.0,63.0,1.0
2023-05-13,6.0,22.0,136.0,72.0,0.0
2023-05-14,3.0,10.0,119.0,67.0,0.0
2023-05-15,5.0,35.0,105.0,74.0,0.0
2023-05-16,5.0,42.0,101.0,59.0,1.0
2023-05-17,6.0,33.0,122.0,66.0,1.0
2023-05-18,5.0,26.0,100.0,70.0,0.0
2023-05-19,3.0,19.0,87.0,70.0,0.0
2023-05-20,3.0,24.0,112.0,68.0,0.0
2023-05-21,3.0,14.0,115.0,66.0,0.0
2023-05-22,3.0,32.0,80.0,65.0,0.0
2023-05-23,3.0,32.0,54.0,54.0,0.0
2023-05-24,3.0,21.0,47.0,52.0,0.0
2023-05-25,2.0,26.0,47.0,51.0,0.0
2023-05-26,3.0,31.0,43.0,49.0,0.0
2023-05-27,3.0,20.0,51.0,49.0,0.0
2023-05-28,3.0,14.0,46.0,58.0,0.0
2023-05-29,3.0,11.0,45.0,47.0,0.0
2023-05-30,2.0,34.0,39.0,52.0,0.0
2023-05-31,2.0,32.0,35.0,44.0,0.0
2023-06-01,3.0,35.0,36.0,53.0,0.0
2023-06-02,3.0,33.0,58.0,57.0,0.0
2023-06-03,6.0,27.0,93.0,62.0,0.0
2023-06-04,3.0,14.0,101.0,67.0,0.0
2023-06-05,3.0,18.0,58.0,55.0,0.0
2023-06-06,2.0,25.0,51.0,52.0,0.0
2023-06-07,3.0,33.0,46.0,41.0,0.0
2023-06-08,5.0,38.0,49.0,42.0,0.0
2023-06-09,3.0,37.0,47.0,53.0,0.0
2023-06-10,3.0,20.0,48.0,54.0,0.0
2023-06-11,2.0,9.0,36.0,41.0,0.0
2023-06-12,2.0,61.0,40.0,44.0,0.0
2023-06-13,3.0,40.0,49.0,48.0,0.0
2023-06-14,3.0,39.0,50.0,58.0,0.0
2023-06-15,3.0,22.0,44.0,56.0,0.0
2023-06-16,3.0,33.0,54.0,56.0,1.0
2023-06-17,3.0,21.0,100.0,58.0,1.0
2023-06-18,3.0,10.0,50.0,60.0,0.0
2023-06-19,2.0,24.0,47.0,56.0,0.0
2023-06-20,6.0,87.0,84.0,58.0,0.0
2023-06-21,7.0,29.0,100.0,61.0,1.0
2023-06-22,5.0,31.0,47.0,59.0,0.0
2023-06-23,3.0,24.0,54.0,54.0,0.0
2023-06-24,6.0,26.0,80.0,55.0,1.0
2023-06-25,3.0,18.0,80.0,57.0,1.0
2023-06-26,5.0,29.0,80.0,59.0,1.0
2023-06-27,5.0,25.0,93.0,62.0,1.0
2023-06-28,3.0,22.0,77.0,70.0,0.0
2023-06-29,3.0,23.0,115.0,63.0,0.0
2023-06-30,6.0,32.0,192.0,71.0,1.0
2023-07-01,5.0,23.0,207.0,74.0,1.0
2023-07-02,5.0,20.0,174.0,75.0,11.0
2023-07-03,6.0,25.0,166.0,70.0,1.0
2023-07-04,3.0,20.0,108.0,136.0,3.0
2023-07-05,5.0,21.0,112.0,182.0,1.0
2023-07-06,3.0,24.0,108.0,67.0,0.0
2023-07-07,3.0,24.0,115.0,63.0,0.0
2023-07-08,3.0,21.0,133.0,63.0,0.0
2023-07-09,3.0,18.0,112.0,67.0,1.0
2023-07-10,6.0,36.0,147.0,62.0,1.0
2023-07-11,7.0,38.0,156.0,69.0,3.0
2023-07-12,8.0,46.0,126.0,60.0,3.0
2023-07-13,6.0,42.0,126.0,57.0,4.0
2023-07-14,7.0,46.0,192.0,60.0,1.0
2023-07-15,6.0,33.0,210.0,68.0,1.0
2023-07-16,5.0,26.0,195.0,66.0,0.0
2023-07-17,5.0,29.0,172.0,66.0,1.0
2023-07-18,6.0,38.0,143.0,58.0,3.0
2023-07-19,5.0,33.0,126.0,60.0,3.0
2023-07-20,7.0,37.0,159.0,65.0,1.0
2023-07-21,7.0,42.0,164.0,70.0,1.0
2023-07-22,6.0,30.0,195.0,69.0,3.0
2023-07-23,5.0,20.0,156.0,66.0,3.0
2023-07-24,6.0,37.0,185.0,68.0,3.0
2023-07-25,7.0,45.0,200.0,67.0,1.0
2023-07-26,7.0,41.0,151.0,65.0,3.0
2023-07-27,8.0,38.0,187.0,68.0,3.0
2023-07-28,6.0,25.0,177.0,69.0,1.0
2023-07-29,6.0,30.0,192.0,76.0,1.0
2023-07-30,5.0,29.0,161.0,71.0,0.0
2023-07-31,5.0,33.0,87.0,70.0,0.0
2023-08-01,6.0,34.0,126.0,71.0,1.0
2023-08-02,5.0,35.0,112.0,64.0,3.0
2023-08-03,5.0,36.0,140.0,61.0,1.0
2023-08-04,5.0,27.0,150.0,63.0,1.0
2023-08-05,6.0,29.0,179.0,64.0,3.0
2023-08-06,6.0,25.0,185.0,69.0,0.0
2023-08-07,6.0,33.0,133.0,71.0,1.0
2023-08-08,5.0,29.0,84.0,59.0,0.0
2023-08-09,3.0,29.0,48.0,61.0,1.0
2023-08-10,3.0,19.0,50.0,55.0,0.0
2023-08-11,3.0,30.0,48.0,56.0,0.0
2023-08-12,3.0,19.0,97.0,60.0,0.0
2023-08-13,5.0,24.0,105.0,58.0,1.0
2023-08-14,5.0,30.0,101.0,61.0,1.0
2023-08-15,5.0,30.0,133.0,59.0,1.0
2023-08-16,5.0,31.0,122.0,57.0,1.0
2023-08-17,7.0,32.0,133.0,60.0,1.0
2023-08-18,6.0,31.0,90.0,60.0,1.0
2023-08-19,5.0,26.0,61.0,55.0,1.0
2023-08-20,6.0,33.0,36.0,52.0,0.0
2023-08-21,3.0,21.0,44.0,52.0,1.0
2023-08-22,6.0,31.0,77.0,57.0,3.0
2023-08-23,7.0,36.0,112.0,65.0,3.0
2023-08-24,5.0,29.0,97.0,65.0,1.0
2023-08-25,7.0,32.0,100.0,61.0,1.0
2023-08-26,6.0,36.0,143.0,63.0,1.0
2023-08-27,8.0,33.0,179.0,70.0,3.0
2023-08-28,10.0,62.0,192.0,75.0,3.0
2023-08-29,8.0,54.0,208.0,80.0,3.0
2023-08-30,9.0,58.0,174.0,74.0,3.0
2023-08-31,7.0,37.0,126.0,72.0,0.0
2023-09-01,5.0,23.0,47.0,72.0,0.0
2023-09-02,3.0,13.0,24.0,54.0,0.0
2023-09-03,3.0,15.0,36.0,56.0,0.0
2023-09-04,3.0,18.0,50.0,57.0,0.0
2023-09-05,5.0,32.0,61.0,60.0,0.0
2023-09-06,3.0,38.0,93.0,59.0,1.0
2023-09-07,7.0,40.0,164.0,65.0,1.0
2023-09-08,8.0,50.0,129.0,68.0,3.0
2023-09-09,8.0,40.0,143.0,60.0,3.0
2023-09-10,5.0,24.0,108.0,64.0,3.0
2023-09-11,9.0,44.0,93.0,71.0,1.0
2023-09-12,7.0,34.0,105.0,63.0,1.0
2023-09-13,3.0,37.0,80.0,61.0,0.0
2023-09-14,3.0,32.0,97.0,61.0,0.0
2023-09-15,5.0,31.0,74.0,62.0,0.0
2023-09-16,5.0,24.0,67.0,67.0,0.0
2023-09-17,5.0,19.0,49.0,57.0,0.0
2023-09-18,5.0,33.0,90.0,57.0,1.0
2023-09-19,6.0,33.0,84.0,59.0,0.0
2023-09-20,3.0,29.0,50.0,63.0,0.0
2023-09-21,3.0,37.0,51.0,79.0,0.0
2023-09-22,10.0,38.0,64.0,92.0,1.0
2023-09-23,7.0,31.0,119.0,88.0,0.0
2023-09-24,8.0,25.0,122.0,84.0,1.0
2023-09-25,9.0,35.0,90.0,77.0,1.0
2023-09-26,9.0,40.0,97.0,61.0,6.0
2023-09-27,9.0,41.0,140.0,63.0,1.0
2023-09-28,5.0,32.0,112.0,68.0,0.0
2023-09-29,3.0,25.0,61.0,61.0,0.0
2023-09-30,2.0,22.0,39.0,49.0,0.0
2023-10-01,3.0,24.0,42.0,47.0,0.0
2023-10-02,10.0,33.0,41.0,53.0,0.0
2023-10-03,7.0,43.0,58.0,59.0,1.0
2023-10-04,11.0,53.0,58.0,66.0,3.0
2023-10-05,10.0,58.0,67.0,60.0,4.0
2023-10-06,13.0,69.0,80.0,62.0,4.0
2023-10-07,9.0,38.0,169.0,64.0,3.0
2023-10-08,9.0,37.0,172.0,66.0,33.0
