date,pblh_mean,pblh_min,pblh_max,pblh_night,pblh_range,t850_mean,slp_mean,tqv_mean,inversion_strength,inversion_strength_max,ventilation_index,ventilation_index_min,t850_max
2020-09-21,469.3257,130.48695,1229.981,588.6557,1099.494,22.259613,1010.92426,15.672612,0.49120503710937413,-5.09079008984375,844.5941434530334,234.82309536477354,22.982483
2020-09-22,602.3885,128.195,1469.9022,723.2869,1341.7073,21.22806,1013.04346,14.820035,-0.8995822313232438,-6.181731386718749,1121.7024243967408,238.71082066136475,22.561829
2020-09-23,597.2771,113.28109,1495.6792,794.09204,1382.3981,21.13426,1014.2054,13.537969,-1.510316822387697,-6.794677853515626,975.6123038293701,185.0371043113762,23.37265
2020-09-24,569.5352,64.89853,1467.7633,755.7369,1402.8647,22.666527,1011.69257,13.73465,-0.8268752055664059,-6.626343203125,1108.4816093062743,126.31146194769286,23.553467
2020-09-25,454.71494,67.24134,1318.6003,603.47235,1251.359,21.27864,1010.5617,11.858352,-1.0262662529296875,-5.714294742187501,747.0074236320862,110.46432991589813,23.042114
2020-09-26,473.97037,107.09655,1334.8115,652.45953,1227.715,21.733664,1011.14374,13.753169,0.10770755895996231,-5.6408079960937485,656.3489037482574,148.30611365139083,23.159729
2020-09-27,562.9471,112.88606,1590.6714,736.39307,1477.7853,23.23976,1009.66095,16.634966,1.2365324451904307,-3.6446840625000014,915.5261320040894,183.5876647712616,25.694336
2020-09-28,908.5523,292.84753,1800.1864,1142.7534,1507.3389,24.43077,1011.1978,14.902869,0.8566228740234365,-5.36251846875,1427.8375587939697,460.22524517416997,25.816895
2020-09-29,956.878,141.89622,2434.5063,1296.3247,2292.61,24.501955,1013.804,13.2234,-0.8712349676513682,-7.568786492187499,1783.3635572787232,264.45645002846373,25.95227
2020-09-30,890.92523,68.7836,2526.3628,1268.8182,2457.579,25.646742,1012.82495,13.177165,-1.7591061329345692,-8.06216462109375,2075.508240472296,160.23895517638854,27.103088
2020-10-01,1048.3716,269.8319,2362.527,1488.494,2092.6953,26.351486,1011.8662,11.719063,-1.2040957939453136,-7.383422615234373,2303.0176114282226,592.7551353138427,27.319244
2020-10-02,1034.3408,353.857,2209.042,1375.8972,1855.185,26.9814,1010.94794,9.824837,0.04580153613281368,-6.431457814453125,1787.5339454970701,611.5309164339477,27.75119
2020-10-03,915.7276,421.67792,1926.6111,1151.3651,1504.9331,26.736738,1009.236,9.910965,0.7134082049560533,-5.193298722656252,1495.1218223024048,688.4796923679565,27.762634
2020-10-04,994.8325,729.5573,1667.5365,1092.292,937.9792,24.947271,1011.17505,9.456918,-0.5301836529541006,-5.783905673828123,1473.8782019912107,1080.8639626939696,26.782684
2020-10-05,446.90665,98.98373,1449.6367,625.7457,1350.653,22.762075,1013.6608,10.362293,-2.569564575805664,-6.577484435546875,533.0410652137421,118.06132533360672,24.354279
2020-10-06,555.26825,65.52559,1465.6691,638.9314,1400.1434,22.065918,1013.5039,13.332551,-2.1683580312500013,-6.608887001953125,947.4442748401794,111.80513958432769,22.959198
2020-10-07,497.4821,89.56678,1336.0587,597.11176,1246.492,20.585323,1011.53436,16.638746,-2.3384686662597645,-5.503998205078126,1040.536217860785,187.33836089755098,22.15329
2020-10-08,599.40405,298.33725,1279.1562,738.0591,980.819,18.210909,1011.6231,15.177937,-1.115829110229491,-3.901367263671876,1184.2959938884035,589.4514861916047,20.569855
2020-10-09,581.6193,279.87253,1281.6382,705.4661,1001.7656,16.627584,1011.4576,18.839418,-2.130802542602538,-6.5868226132812495,1659.5493058548338,798.5674490964599,17.672546
2020-10-10,625.38116,258.90482,1335.78,699.5204,1076.8752,17.0501,1012.1172,21.842249,-1.8870276734619154,-6.472259171874999,1679.5840673380737,695.3397831788269,17.800049
2020-10-11,602.23706,206.68402,1505.136,793.24194,1298.4519,16.129984,1012.674,22.49146,-3.40421309802246,-6.935821115234376,1088.9242814318604,373.7120542569153,19.936432
2020-10-12,533.2952,64.8654,1713.6968,732.65283,1648.8314,21.674051,1013.7962,13.948354,-0.9970927152099627,-7.577300693359376,1358.3308879682374,165.2155784056946,24.29654
2020-10-13,510.21887,65.48495,1615.8828,668.44293,1550.3978,23.192446,1013.4541,11.281235,-1.8872112449951182,-7.575042605468752,988.4517658973266,126.8645972294609,24.835754
2020-10-14,500.29965,65.598465,1664.1556,658.27515,1598.5571,24.150421,1012.9348,9.110068,-0.8390988574218738,-6.840210302734377,1105.83933721698,144.9958294310608,25.535065
2020-10-15,557.241,65.708435,1714.7053,801.6731,1648.9968,24.759758,1013.27655,11.238888,-0.6154250043945311,-6.411377402343753,807.9425403234009,95.27051543289795,25.829163
2020-10-16,519.7826,66.01294,1626.0339,686.3718,1560.021,23.667055,1012.7974,12.515883,-1.530706869995118,-6.340851226562499,1230.164108556189,156.23214387043456,25.391968
2020-10-17,464.63565,65.51486,1526.4913,634.5004,1460.9764,23.810944,1011.35455,11.950722,-0.7343973964843755,-6.235991953125001,792.9790289153594,111.81215136058044,24.416748
2020-10-18,387.40552,65.28622,1253.8811,507.86053,1188.5948,22.870346,1012.8234,12.650909,0.47431906933593737,-4.270355714843749,824.198652753662,138.89531623981475,24.519592
2020-10-19,407.07993,106.54948,1350.0746,553.9824,1243.5251,22.309671,1012.4133,12.123508,1.2740444019775374,-4.540649796875002,802.8030538955993,210.1264146383316,24.024658
2020-10-20,465.0547,151.70117,1325.911,620.69684,1174.2098,22.971437,1009.78467,11.436755,2.831781454223634,-2.9854126621093755,785.0084525460937,256.07031900527346,24.011871
2020-10-21,532.7369,274.81125,1083.4501,645.4399,808.6388,22.627808,1008.10645,11.09612,3.2410046171874995,-1.649535841796876,775.2713608233216,399.922175153183,23.617462
2020-10-22,487.88135,241.16783,1136.6691,574.62054,895.5012,19.384947,1008.09546,13.577924,1.6362168231201188,-1.0781254492187493,712.2512466807617,352.077588975296,22.537415
2020-10-23,625.75665,379.75385,1040.053,664.2976,660.29913,16.378931,1011.1088,16.593954,-1.2408279544677718,-3.493896802734376,1071.0365766968262,649.9815168174316,18.324127
2020-10-24,624.2078,416.30212,1034.953,679.85736,618.6509,15.270829,1012.72723,20.317343,-1.9772177992553708,-3.8991698652343736,1503.1613544383788,1002.5014744029297,16.346588
2020-10-25,867.6707,508.84918,1414.3135,896.1359,905.4643,10.218551,1010.76337,17.518747,-5.730268317932129,-4.202942279296874,3534.115056944403,2072.5968094790956,14.446564
2020-10-26,888.02606,463.45877,1635.2788,1042.7571,1171.8201,6.748636,1015.01385,8.0101,-7.580434231109619,-10.570557123046875,6021.932949199402,3142.8330333730773,8.538849
2020-10-27,665.3567,66.290504,1665.0559,929.5137,1598.7654,10.081843,1017.75653,8.021557,-5.412179623840332,-10.017211623046876,2393.50445249397,238.46850882777176,13.109161
2020-10-28,524.8584,69.06811,1540.5845,725.6352,1471.5164,14.006877,1017.11017,9.960852,-3.6335710545043938,-7.841491775390626,759.0164149394532,99.881849232193,17.051605
2020-10-29,483.98837,69.53641,1727.5297,676.2618,1657.9933,17.55996,1015.65656,7.397871,-1.081903588378907,-7.993011367187499,890.222900341452,127.90163114750061,18.547974
2020-10-30,564.36896,64.654175,1828.4291,791.65436,1763.7749,17.65897,1014.76276,8.429214,-2.3255021208496096,-7.83502237109375,758.9805308885742,86.94889976425782,18.919495
2020-10-31,598.9256,64.60127,1816.6024,886.334,1752.0011,18.506945,1015.00757,7.7681656,-1.7581633436279311,-8.089843513671877,967.9249767976929,104.4022587441986,19.597198
2020-11-01,551.7336,65.00225,1694.2968,786.02484,1629.2946,18.623312,1017.7407,12.640973,-2.40245400354004,-7.8748174609375,847.4311117424195,99.83972590206146,19.605103
2020-11-02,715.1389,170.97614,1543.8069,968.77924,1372.8308,18.993727,1017.4466,14.340286,-1.5246772696533206,-6.330749199218751,998.7474915929444,238.78156031347046,19.588196
2020-11-03,759.8274,351.39996,1556.5878,860.693,1205.1877,18.362501,1015.37354,13.571729,-1.2558788555908187,-6.142334267578125,784.2277296359864,362.6844704028931,19.30075
2020-11-04,729.9758,223.00162,1768.1917,963.5795,1545.1901,19.753792,1016.2219,11.155334,-0.6203801909179703,-7.270965876953124,1108.907816420923,338.7622253438019,21.633026
2020-11-05,498.8749,65.66337,1462.585,788.14825,1396.9216,20.853956,1016.1174,9.365976,-1.3104817774658208,-7.937194826171876,1476.8980141620116,194.39361750358884,21.568878
2020-11-06,647.5784,85.061,1091.2434,946.49615,1006.18243,19.362846,1006.8486,14.356476,-1.1835476254882806,-2.9375914746093734,1668.6602829769897,219.18257422699736,21.475739
2020-11-07,1025.7994,475.06613,1790.5575,1024.3442,1315.4913,4.6822295,1005.8452,13.016946,-7.45979248110962,-4.535583978515625,6562.861699084229,3039.3790468302614,13.323822
2020-11-08,1066.6522,582.37274,1940.5692,1059.4338,1358.1965,2.0484416,1008.92755,10.736745,-8.187324351516724,-10.643860203125,7121.03796434967,3887.957404253082,2.5690918
2020-11-09,925.13495,446.3389,1883.0812,1101.7781,1436.7423,1.5291519,1015.01154,7.606837,-7.433051083496094,-10.463073431640625,3305.463690471375,1594.747903572052,4.1546326
2020-11-10,679.7306,243.66927,1423.9054,824.5383,1180.2361,4.0937943,1020.2503,8.95609,-6.568992654144287,-9.570831410156249,1505.2299506265135,539.5936004690124,7.6347046
2020-11-11,406.3623,95.10302,1303.4141,527.178,1208.311,9.19637,1015.9453,9.783248,-3.270552875183105,-7.803466761718749,714.339337790039,167.18043809902497,11.102844
2020-11-12,509.42957,122.38387,1442.8192,626.3516,1320.4353,10.480622,1015.17303,11.664847,-2.9988017084350584,-8.286773923828125,704.2946779084594,169.19769926005327,11.263153
2020-11-13,478.68765,91.59928,1216.8048,594.23755,1125.2056,9.611434,1017.07184,11.693637,-3.655914017150879,-7.396026763671873,845.504086015381,161.79144418255615,11.124542
2020-11-14,365.30234,103.89688,1300.6543,506.90643,1196.7574,11.721741,1017.95294,13.274861,-1.6042822773437493,-7.070465408203123,842.9278380725098,239.73997520874022,14.691132
2020-11-15,395.3617,98.89589,1325.4001,521.92755,1226.5043,15.408951,1018.38934,11.100934,-1.3677901943359387,-7.9416502812499985,1072.4237355882567,268.2563853246002,17.671387
2020-11-16,383.4612,64.706726,1370.0619,540.5973,1305.3552,18.333725,1015.716,8.442655,0.06217497558593621,-7.2804569296874995,1534.55156764682,258.9461587930298,19.531372
2020-11-17,354.73706,64.22611,972.12445,492.20685,907.8983,16.622595,1014.69415,9.891223,-0.9510311666259774,-3.158660671875001,982.333824063916,177.85421818547823,19.510986
2020-11-18,340.36685,68.7885,1017.22394,416.8884,948.4354,12.711352,1015.63153,13.621655,-2.264194651672364,-3.8883052539062497,787.2037564168609,159.09470524891813,14.773865
2020-11-19,367.0314,68.04245,1039.6614,517.8168,971.6189,11.18604,1018.02216,13.6041,-3.194883075378417,-6.513183294921873,914.4358734913483,169.52352500871277,14.588898
2020-11-20,281.43643,63.625156,914.36597,409.7627,850.7408,15.397061,1017.8134,10.278293,-0.37450365203857494,-6.118103154296875,574.664628110855,129.9161114207096,15.729767
2020-11-21,277.32373,64.02357,948.2116,362.06793,884.18805,15.84224,1017.4216,11.578685,-0.6337746664428714,-5.819488623046876,497.6873852890625,114.89720588513184,16.343536
2020-11-22,366.72363,64.39056,1238.8779,456.68048,1174.4874,14.878765,1014.291,11.030322,-1.751729893798828,-5.543700857421875,591.7716213354491,103.90523138388137,15.556671
2020-11-23,466.0983,68.28129,1230.6727,671.73413,1162.3915,12.29893,1010.8533,10.735817,-1.1304228318481453,-3.2937627441406256,902.4027054996612,132.19790662114335,14.766937
2020-11-24,502.94882,152.08458,1469.2615,604.8126,1317.1769,9.6224785,1014.7446,11.471393,-2.474181514892578,-7.875763359375,1048.2613753860137,316.97934952332304,10.976807
2020-11-25,429.986,81.9441,1142.507,536.34174,1060.5629,9.883033,1017.24457,10.96759,-3.48572720123291,-7.425842029296874,654.7290070230468,124.77424798271484,10.903595
2020-11-26,707.65704,124.716225,2438.9038,878.2383,2314.1875,7.668457,1016.6674,7.355789,-3.9478219687500005,-7.826813210937502,2504.869717916785,441.453805057457,9.749634
2020-11-27,601.441,137.45067,1304.3853,666.20245,1166.9346,6.198626,1020.2491,3.9434967,-5.430290958587646,-10.261382755859376,2817.162175914856,643.8218169449922,8.10025
2020-11-28,363.44775,62.985588,1316.4238,504.6706,1253.4382,8.753854,1020.9909,4.445189,-3.354980202087402,-9.491211212890626,1035.4293590646485,179.44017094219055,10.193207
2020-11-29,342.31958,63.33497,1194.7029,502.21414,1131.3679,11.346612,1019.1389,4.1609693,-1.7105010233764641,-7.927032425781249,854.3317684750976,158.06596774195862,13.292664
2020-11-30,434.7545,79.1909,1334.9963,644.7994,1255.8054,13.60069,1019.4587,5.5751324,-1.4885981119995115,-7.964081111328124,1022.778057774643,186.29990088582613,14.502411
2020-12-01,300.10056,63.54992,1191.195,422.2493,1127.645,14.641458,1017.3973,5.442337,-0.48404644232177674,-7.274230656250001,800.0536759228515,169.42103400024413,15.399902
2020-12-02,373.41785,64.37691,1286.2382,464.8291,1221.8612,13.466267,1017.1872,6.5478797,-1.5664593679199221,-5.828064019531251,1153.6239512240234,198.88375149572752,15.18573
2020-12-03,414.79794,63.861504,1220.4246,510.1334,1156.5631,8.7497015,1021.3789,4.366693,-4.651054500061035,-7.447692353515624,2307.02954642684,355.1858878094597,11.521088
2020-12-04,312.0841,63.19253,1229.8284,436.45163,1166.6359,10.660741,1022.2054,2.7565126,-1.6717011476440433,-8.604309246093749,920.9136039630249,186.47172606441538,11.858948
2020-12-05,306.5117,63.69104,1205.676,422.89124,1141.985,11.682969,1021.7949,4.343077,-1.6909169066772467,-7.815430083984374,550.251468529129,114.33850537884521,12.167389
2020-12-06,339.57025,68.56747,1228.6187,472.4459,1160.0511,12.187599,1021.80316,6.132501,-1.6734508178710943,-8.0711970390625,644.7262124825805,130.1858538473892,12.949585
2020-12-07,334.69547,68.45201,1065.7339,427.0539,997.28186,11.507195,1016.3259,8.663178,-2.270624527282715,-5.729004240234374,1179.3797981488037,241.20708962310792,13.231354
2020-12-08,408.431,75.19232,1393.0394,578.9158,1317.8472,12.915844,1017.429,6.808645,-3.650213036376954,-8.572083251953124,2379.578880562201,438.0814898691773,13.627167
2020-12-09,452.67245,64.05957,1655.3483,624.72943,1591.2887,12.688157,1017.3228,8.521201,-3.214373918395996,-7.968169748046876,797.7510951027893,112.8930904076172,13.279083
2020-12-10,405.1481,67.86691,1210.1,501.11337,1142.233,11.046042,1014.00806,10.030425,-1.9433185576782233,-4.213775789062499,735.1339785771271,123.14329853370056,12.609741
2020-12-11,395.68198,255.2927,772.5444,459.52567,517.2517,9.993579,1017.19867,7.353331,0.05477141082763737,-2.7644041699218747,628.9028683900452,405.7660373799133,11.293976
2020-12-12,445.8186,161.90132,1070.438,545.38354,908.5367,8.228927,1016.67145,17.461615,-1.9339143413696291,-5.6554873769531255,1247.0193223125732,452.8614878686752,9.922089
2020-12-13,366.41885,98.6347,1054.5482,492.14804,955.9135,7.6857276,1021.02655,10.038762,-3.5375284037170402,-8.2471006328125,1346.4823299037262,362.45371986160814,8.952026
2020-12-14,623.17755,107.75266,1578.642,778.8713,1470.8893,5.81595,1018.44727,11.1491585,-5.6794720831604,-6.12731908984375,2648.0175796391904,457.86460759357067,9.326233
2020-12-15,458.7206,72.29463,1360.42,618.351,1288.1254,5.763559,1020.604,8.314275,-4.878176135406495,-10.11044314453125,2154.685484014618,339.5796703317718,7.261902
2020-12-16,339.0179,62.9627,1280.2451,487.76028,1217.2825,9.638084,1020.4339,9.648899,-2.4269515883789055,-8.341124560546874,927.6293251394318,172.28011980315932,11.102325
2020-12-17,346.93066,63.476887,1296.5831,485.32303,1233.1062,9.657566,1015.55884,12.158782,-3.1828799294433594,-4.951019462890624,847.6236698036132,155.08721847783852,11.251801
2020-12-18,474.69116,85.19473,1541.0767,633.5309,1455.882,5.986126,1018.0715,7.4371934,-4.791709053955078,-9.980773955078124,1855.4399183555909,333.00326704994814,7.532196
2020-12-19,292.52512,63.029324,1062.3827,392.21423,999.3534,9.008782,1023.70557,5.8320765,-2.6705436132202145,-7.832702974609376,944.2074501280975,203.44494763152122,11.608551
2020-12-20,254.5636,63.402065,1129.0664,375.42853,1065.6643,14.467225,1021.7952,4.4653153,0.8483780747680658,-7.355285763671876,835.8168094262695,208.17002979039003,15.483917
2020-12-21,327.99002,64.18965,1384.3619,480.61526,1320.1722,15.331078,1016.29083,6.369461,-0.054972424316405366,-7.473663312500001,965.3969713507385,188.93408707289123,15.862305
2020-12-22,345.43396,63.713852,1078.6425,475.61087,1014.9286,13.850418,1015.2983,6.7705235,-0.9971349091796871,-4.289917421875,495.48639604724116,91.3903973830902,15.718018
2020-12-23,320.1691,68.933716,1060.4641,426.3588,991.5304,10.658142,1018.80975,5.669542,-1.3420139101562505,-5.324553652343749,1284.416767087784,276.5401814163208,12.856506
2020-12-24,264.23038,122.62962,674.3917,323.00012,551.7621,9.128506,1023.7557,6.9529366,-3.4785982932128903,-4.427276435546876,1438.7996687422792,667.7485890012359,10.604279
2020-12-25,441.62778,83.215614,1186.6338,642.189,1103.4182,10.064735,1020.57666,13.155751,-2.352188087402343,-7.7843936210937485,1440.3628122214966,271.40656108232116,11.431213
2020-12-26,358.1608,63.219875,990.35754,362.0763,927.1377,10.773416,1018.8174,12.559906,-2.4686184345092776,-6.144928,851.1250447595123,150.23425136862144,11.859375
2020-12-27,662.741,63.637547,1891.0377,686.4497,1827.4001,9.158553,1015.2166,13.178449,-1.9093668765258798,-4.972839259765625,1568.5118415341797,150.61123594476317,11.073334
2020-12-28,884.8826,508.68933,1510.7502,883.9564,1002.0609,2.6351635,1011.3692,13.366829,-6.899557454391479,-4.469116662109375,4081.7122627302247,2346.439416385254,7.6368713
2020-12-29,795.02783,370.04514,1600.2592,1059.1636,1230.214,2.0156186,1016.4788,10.954736,-6.910041437301636,-10.143585369140625,3065.533825039453,1426.8505251725342,4.4290466
2020-12-30,355.48398,62.626423,1168.5656,525.6275,1105.9391,6.8592668,1022.6313,4.331165,-2.487881242034913,-8.858245392578127,1201.4525566615082,211.6626359705494,8.126923
2020-12-31,390.67758,62.566013,1472.5581,534.9742,1409.9921,7.5367393,1016.8086,7.370684,-2.3856426506347663,-5.285674857421874,1459.9316502870483,233.80431168827056,10.244171
2021-01-01,509.77914,86.35068,1379.5054,799.5214,1293.1547,6.1285605,1016.9004,7.081821,-4.262266456939697,-9.615569589843751,2341.0876687871732,396.553112321817,7.1152954
2021-01-02,313.68472,62.925495,1106.8159,410.8001,1043.8904,7.476246,1021.5925,9.455544,-3.680316119873046,-8.144287939453125,468.8038573253326,94.04256151396369,8.233612
2021-01-03,305.11496,89.6893,947.4407,366.86063,857.75134,7.475203,1021.3361,17.012432,-3.0155799627380375,-6.385070455078125,355.2264609822601,104.41970084765319,8.602509
2021-01-04,349.66663,139.13075,992.96655,413.45813,853.8358,9.734532,1019.84564,14.905136,-1.4253866437377933,-6.201660464843751,654.196046005664,260.30161714924316,10.742249
2021-01-05,237.81738,62.747334,909.1175,340.41718,846.3702,12.443821,1018.62115,7.6255074,1.202324953369141,-5.206177177734375,580.389755493164,153.13392626169204,13.849518
2021-01-06,355.93472,63.422024,1167.5518,409.23694,1104.1298,12.427218,1018.8024,8.71222,-0.44324656280517516,-6.994720359374998,875.1935459704376,155.9458583483471,12.836182
2021-01-07,174.06519,62.965225,798.8396,237.36171,735.8744,12.598683,1018.24756,8.392154,-0.15580664276123102,-5.154418875000001,457.72181191406247,165.57335623779298,13.470703
2021-01-08,287.2482,63.23192,1165.394,416.17783,1102.1621,11.625454,1018.0249,8.175973,-1.3377140510253902,-7.674468925781252,744.712328373584,163.93345273811036,11.956726
2021-01-09,310.0865,62.605328,1138.9797,426.11398,1076.3744,11.856491,1017.6823,6.200953,0.04234808886718788,-3.8339230292968765,1404.6852734620973,283.6008193442116,14.51297
2021-01-10,297.5445,63.164463,1073.4586,398.08975,1010.2941,9.346452,1020.0607,7.36845,-2.062370240661622,-7.4558108105468754,1095.3302257884095,232.52302366815377,10.317169
2021-01-11,302.7886,62.73203,1236.9166,415.80417,1174.1846,9.407269,1021.4526,7.705028,-2.1541524758300774,-8.973235630859374,925.7737366724854,191.80267669258117,9.899078
2021-01-12,239.91681,63.275677,909.41235,265.17307,846.13666,9.769559,1022.7541,8.12823,-2.0108850934448235,-7.2542117363281235,545.6285718284851,143.90411933325692,10.41452
2021-01-13,186.5608,63.21097,724.1927,244.02028,660.9817,13.205371,1022.86816,12.609596,0.20907490301513754,-4.557067927734376,427.1530734208145,144.72901051015663,16.259674
2021-01-14,284.33234,63.752556,1069.9275,355.19016,1006.1749,16.888533,1020.3875,12.087499,0.7657326385498031,-7.153686556640626,1061.3371785085876,237.97137742441177,17.793304
2021-01-15,207.98961,63.932957,822.1425,289.03693,758.20953,17.934732,1020.2258,7.82219,0.6150744371337886,-6.407226564453126,951.3407266765441,292.42819313225556,19.692596
2021-01-16,325.5988,64.25811,1350.6925,484.86514,1286.4344,19.922869,1015.084,11.058768,2.116180728637694,-3.5387568691406237,1201.9394507371217,237.20714252537536,21.639984
2021-01-17,498.75903,147.96037,1264.8931,663.4555,1116.9327,15.926326,1015.20844,12.849042,-1.4292062019653322,-7.23983766796875,1892.219801044165,561.3403041948959,16.90509
2021-01-18,388.6924,64.05098,1510.9729,579.1414,1446.9219,14.575764,1011.40155,10.638053,-1.5414102976074204,-5.899840810546873,931.0235100925842,153.41942837123108,15.785919
2021-01-19,755.43146,64.39086,1908.3309,675.8129,1843.9401,8.967308,1007.6855,10.489043,-3.1628469555664065,-3.074096283203126,4296.166272161773,366.1931796808128,13.911835
2021-01-20,764.1147,349.6534,1591.3237,1001.0554,1241.6703,7.0546227,1014.2918,17.203178,-6.960829349853515,-9.800537140625,6151.667264377442,2814.958918744385,8.827881
2021-01-21,585.9063,63.248188,1526.7518,813.40857,1463.5037,8.445645,1015.9136,15.561256,-5.039114667663574,-9.14028958984375,1419.305424095935,153.21305578825607,9.552795
2021-01-22,426.3221,63.048027,1200.5378,506.2301,1137.4899,7.0384,1014.5007,11.12131,-4.830504826812744,-5.685546892578126,1450.0020813185731,214.4382560353012,9.517548
2021-01-23,878.3291,505.6096,1815.9941,952.1986,1310.3845,1.389782,1012.6206,11.743793,-7.533718048095704,-7.440247017578125,2795.1968164681643,1609.0532694189149,3.429657
2021-01-24,710.84906,315.02957,1611.4851,898.2953,1296.4556,1.415287,1012.17474,10.422591,-6.249925982177734,-10.253753693359375,2170.0104895088016,961.6914660844666,2.8902893
2021-01-25,885.1155,393.34827,1674.5172,932.167,1281.169,-0.44338098,1009.4173,10.406352,-7.938720981683731,-7.978942693359375,6112.827534336865,2716.560915529468,2.2652893
2021-01-26,963.2337,505.51123,1759.2384,1202.061,1253.7272,-1.8434576,1012.064,6.376922,-7.596808279612732,-10.526671896484375,5255.425915552838,2758.081254053662,0.5687561
2021-01-27,689.66406,378.15732,1271.8268,724.2263,893.66943,0.38046646,1018.96405,15.353409,-6.863870138818359,-9.0239562578125,3143.0639638125,1723.4081110612792,2.4422607
2021-01-28,477.22165,114.87828,1101.0118,589.9005,986.13354,3.9526417,1014.8393,14.776531,-5.199192274459838,-9.329101201171875,2280.4291819167024,548.9520100245743,4.797394
2021-01-29,723.1785,336.63898,1486.4447,778.351,1149.8057,1.5797501,1012.479,15.04087,-7.327724938964844,-7.204864132812499,3234.600376253357,1505.7036677987671,4.131714
2021-01-30,603.9953,263.426,1498.1113,745.3645,1234.6853,2.7634404,1018.87225,11.528684,-5.2268192294403075,-8.7281191015625,873.4304766091186,380.93722275917355,5.831421
2021-01-31,320.65567,62.46285,874.35913,404.30383,811.8963,6.8492637,1020.3354,11.903119,-3.607404331939698,-7.7457884003906265,933.8418848154145,181.90984833202629,9.16684
2021-02-01,765.97577,63.51683,1865.8342,384.52753,1802.3174,10.302346,1017.99713,19.345789,-2.862487770446778,-6.563598951171876,1432.7949790148255,118.81132461577302,11.2388
2021-02-02,424.0657,63.43662,1100.8828,509.74756,1037.4462,11.016792,1017.14404,17.480585,-3.040408702636718,-7.2709041542968755,799.6068423402404,119.61437562987136,11.776642
2021-02-03,319.0062,63.33517,1028.4739,416.83923,965.13873,10.813007,1016.4837,13.63707,-2.3419636452636716,-6.197357089843749,899.0907606525269,178.5045799180832,11.873108
2021-02-04,402.1285,62.567368,1263.0824,474.98093,1200.515,7.53442,1017.2287,7.8078065,-2.9541169865722665,-6.616454560546874,1201.9287382934265,187.00866852653502,9.602325
2021-02-05,300.0162,62.78961,1073.2092,400.8503,1010.4196,9.8721895,1018.79376,6.7572556,-1.5255854782104485,-6.312378318359375,750.4736154782593,157.0646726246338,13.208649
2021-02-06,345.68033,62.923306,1316.9282,464.25604,1254.0049,13.091435,1014.9438,6.072125,0.09242343243408158,-7.052307423828125,936.1857073188354,170.4114884263626,14.161591
2021-02-07,312.37344,63.117085,1202.4854,451.94968,1139.3683,13.61719,1012.663,6.600904,-0.4652076389770503,-6.131561615234375,452.02017899053345,91.3336150005684,14.037994
2021-02-08,314.9019,63.13147,991.6609,410.54407,928.5294,12.9556055,1011.9716,6.830261,0.47454950689697206,-3.5232853203124996,506.0176040419922,101.44631223984375,13.995972
2021-02-09,382.72366,225.93834,834.9407,463.37238,609.0023,10.925933,1013.8149,10.871162,1.1023508842163086,-2.1687925976562497,468.98226702270813,276.86052547432706,11.998962
2021-02-10,569.1077,277.40494,1523.0532,706.37787,1245.6483,8.373814,1015.1944,16.266382,-2.4519983708496103,-7.340332111328124,1111.6300419185668,541.8511257455139,10.471161
2021-02-11,384.84,96.555504,1130.2087,492.76688,1033.6532,11.039117,1015.5683,13.559769,-0.8770711405639648,-6.6849057792968765,790.0418383980194,198.21974974332963,11.704376
2021-02-12,593.1074,109.946915,1471.7007,622.16864,1361.7538,7.088051,1012.7539,13.657327,-4.845085157714843,-5.715789462890626,2483.1628431640625,460.31474766082766,10.939301
2021-02-13,390.4354,62.48421,1166.5916,513.80493,1104.1073,8.196056,1011.9263,11.905314,-2.507574634033203,-4.401062193359374,1414.6933392090425,226.40364668676645,10.351227
2021-02-14,637.275,198.13863,1589.7368,791.0068,1391.5981,4.658432,1012.5871,11.035699,-5.8445229931640625,-9.902954064453125,3514.6695176322996,1092.7649173992036,5.872284
2021-02-15,350.28137,62.475132,1034.8755,496.42484,972.4003,7.5160346,1014.72675,17.862904,-3.472682396881103,-7.623565218749999,1258.2208116082152,224.41247963409765,8.570801
2021-02-16,498.90268,116.29606,1408.5686,674.16284,1292.2726,7.6789308,1013.62384,12.811302,-3.826958240570068,-8.302367712890625,2371.4128030537076,552.7850897620857,8.529144
2021-02-17,653.4135,109.89429,2098.6255,885.1503,1988.7312,6.1218123,1015.42706,7.533474,-4.213011656402587,-9.151977332031251,3074.1498398045655,517.0255868549805,7.0324097
2021-02-18,738.73364,147.31038,1577.5299,966.94025,1430.2195,4.574804,1022.98395,6.206421,-5.7810431708068855,-10.164306644531251,2964.262264523877,591.1015453451203,7.0509644
2021-02-19,351.75525,62.81981,1120.4609,491.60306,1057.6411,9.27057,1023.2844,10.714935,-3.0805811986694334,-7.48580962109375,609.6262130454468,108.8728664229477,11.931213
2021-02-20,432.8229,62.64163,1358.3683,510.04343,1295.7267,9.144296,1018.8797,8.296894,-2.6096913075561528,-4.042693767578125,1868.657237762677,270.4471743223869,12.324188
2021-02-21,572.5558,62.438675,1448.6743,790.50745,1386.2356,6.4765,1024.2549,4.887845,-4.487312965667725,-10.199066564453126,3082.0944778525636,336.1102967729889,8.536346
2021-02-22,460.9746,63.199768,1510.3925,634.98334,1447.1926,9.867795,1022.95245,4.948808,-3.09737000946045,-9.265045595703125,1794.1182504082033,245.97419251190186,12.774139
