date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2021-01-10,71,35,17,"Ozone,PM2.5",PM2.5,Compton
2021-01-11,69,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-12,69,26,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-01-13,77,29,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-01-14,86,24,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-15,82,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-16,93,34,18,"Ozone,PM2.5",PM2.5,Compton
2021-01-17,84,24,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-18,74,24,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-19,62,30,17,"Ozone,PM2.5",PM2.5,Glendora
2021-01-20,51,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-01-21,58,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-22,53,36,18,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2021-01-23,57,26,16,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-01-24,62,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-25,40,32,18,"Ozone,PM2.5",Ozone,Signal Hill (LBSH)
2021-01-26,52,26,16,"Ozone,PM2.5",PM2.5,Compton
2021-01-27,54,25,16,"Ozone,PM2.5",PM2.5,Reseda
2021-01-28,54,36,18,"Ozone,PM2.5",PM2.5,Reseda
2021-01-29,55,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-01-30,70,26,16,"Ozone,PM2.5",PM2.5,Reseda
2021-01-31,60,32,18,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-01,58,26,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-02-02,57,25,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-02-03,59,35,18,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-02-04,62,27,16,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-02-05,69,25,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-06,96,32,18,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-07,84,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-08,83,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-02-09,83,36,18,"Ozone,PM2.5",PM2.5,Santa Clarita
2021-02-10,74,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-02-11,84,24,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-12,65,32,18,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-02-13,55,27,16,"Ozone,PM2.5",PM2.5,Glendora
2021-02-14,43,27,16,"Ozone,PM2.5",Ozone,Reseda
2021-02-15,55,37,18,"Ozone,PM2.5",PM2.5,Compton
2021-02-16,57,25,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-17,57,24,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-18,61,31,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-19,63,25,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-20,63,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-21,64,35,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-22,57,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-23,63,24,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-24,61,31,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-02-25,63,25,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-02-26,66,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-27,70,37,18,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-02-28,62,27,16,"Ozone,PM2.5",PM2.5,Compton
2021-03-01,49,27,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-02,60,32,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-03,57,27,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-04,59,27,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-05,68,36,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-06,60,27,16,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-03-07,56,27,16,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-03-08,54,32,17,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2021-03-09,52,27,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-10,43,27,16,"Ozone,PM2.5",Ozone,Reseda
2021-03-11,44,36,18,"Ozone,PM2.5",Ozone,Reseda
2021-03-12,58,26,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-13,64,26,16,"Ozone,PM2.5",PM2.5,Compton
2021-03-14,57,33,18,"Ozone,PM2.5",PM2.5,Glendora
2021-03-15,43,27,16,"Ozone,PM2.5",PM2.5,Glendora
2021-03-16,44,27,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-17,58,35,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-18,64,25,15,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2021-03-19,57,24,14,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-03-20,54,31,17,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-03-21,55,26,16,"Ozone,PM2.5",PM2.5,Compton
2021-03-22,56,26,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-03-23,55,35,17,"Ozone,PM2.5",PM2.5,Glendora
2021-03-24,56,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-25,55,27,16,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-03-26,54,30,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-03-27,62,26,16,"Ozone,PM2.5",PM2.5,Compton
2021-03-28,77,26,16,"Ozone,PM2.5",Ozone,Pasadena
2021-03-29,67,35,17,"Ozone,PM2.5",Ozone,Reseda
2021-03-30,68,23,15,"Ozone,PM2.5",PM2.5,Glendora
2021-03-31,74,25,16,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2021-04-01,80,30,17,"Ozone,PM2.5",Ozone,Reseda
2021-04-02,93,26,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-04-03,112,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-04-04,112,35,17,"Ozone,PM2.5",Ozone,Glendora
2021-04-05,62,26,16,"Ozone,PM2.5",PM2.5,Glendora
2021-04-06,66,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-04-07,87,31,17,"Ozone,PM2.5",Ozone,Glendora
2021-04-08,64,26,16,"Ozone,PM2.5",Ozone,Reseda
2021-04-09,80,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-04-10,100,34,18,"Ozone,PM2.5",Ozone,Glendora
2021-04-11,101,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-04-12,71,24,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-04-13,60,30,18,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-04-14,63,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-15,67,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-16,75,34,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-17,93,26,16,"Ozone,PM2.5",Ozone,Pomona
2021-04-18,71,26,16,"Ozone,PM2.5",Ozone,Signal Hill (LBSH)
2021-04-19,80,32,18,"Ozone,PM2.5",Ozone,Reseda
2021-04-20,74,25,16,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2021-04-21,58,25,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-22,55,35,18,"Ozone,PM2.5",PM2.5,Glendora
2021-04-23,60,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-24,59,26,16,"Ozone,PM2.5",PM2.5,Glendora
2021-04-25,56,33,18,"Ozone,PM2.5",PM2.5,Glendora
2021-04-26,42,25,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-27,53,25,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-28,61,32,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-04-29,90,26,16,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2021-04-30,133,27,16,"Ozone,PM2.5",Ozone,Pasadena
2021-05-01,90,31,18,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-02,61,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-03,70,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-04,100,36,18,"Ozone,PM2.5",Ozone,Reseda
2021-05-05,129,27,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-06,84,24,14,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-07,74,33,18,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-08,90,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-09,84,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-10,65,37,18,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-11,97,26,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-12,97,26,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-13,97,32,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-14,80,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-15,76,26,16,"Ozone,PM2.5",PM2.5,Reseda
2021-05-16,64,35,17,"Ozone,PM2.5",PM2.5,Reseda
2021-05-17,56,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-05-18,74,25,15,"Ozone,PM2.5",Ozone,Pomona
2021-05-19,84,30,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-20,66,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-21,61,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-22,61,37,18,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-23,62,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-24,97,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-05-25,100,33,18,"Ozone,PM2.5",Ozone,Glendora
2021-05-26,71,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-05-27,90,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-28,122,35,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-29,71,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-30,80,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-05-31,101,33,18,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-01,140,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-02,161,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-03,159,34,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-04,108,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-05,61,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-06,57,33,18,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-06-07,50,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-08,58,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-06-09,58,36,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-10,57,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-11,119,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-12,172,32,18,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-13,143,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-06-14,97,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-06-15,129,34,17,"Ozone,PM2.5",Ozone,Pomona
2021-06-16,169,24,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-17,140,25,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-18,159,31,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-19,169,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-20,129,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-21,115,35,17,"Ozone,PM2.5",Ozone,Glendora
2021-06-22,74,25,16,"Ozone,PM2.5",Ozone,Glendora
2021-06-23,61,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-24,51,32,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-25,57,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-06-26,140,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-27,177,36,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-28,195,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-29,108,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-06-30,143,32,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-01,112,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-07-02,108,26,16,"Ozone,PM2.5",Ozone,Pomona
2021-07-03,119,35,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-04,142,26,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-07-05,180,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-07-06,136,32,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-07,187,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-08,179,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-09,185,36,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-10,150,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-11,115,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-12,112,32,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-13,119,26,15,"Ozone,PM2.5",Ozone,Glendora
2021-07-14,90,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-15,87,35,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-16,100,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-07-17,119,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-07-18,136,32,18,"Ozone,PM2.5",Ozone,Glendora
2021-07-19,115,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-07-20,97,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-07-21,119,36,17,"Ozone,PM2.5",Ozone,Glendora
2021-07-22,78,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-07-23,84,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-24,100,32,18,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-25,90,25,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-26,65,27,16,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-07-27,87,37,18,"Ozone,PM2.5",Ozone,Glendora
2021-07-28,87,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-07-29,84,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-07-30,87,32,17,"Ozone,PM2.5",Ozone,Reseda
2021-07-31,100,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-08-01,115,27,16,"Ozone,PM2.5",Ozone,Glendora
2021-08-02,112,36,17,"Ozone,PM2.5",Ozone,Glendora
2021-08-03,154,26,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-04,179,25,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-05,179,31,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-06,140,25,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-07,129,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-08,119,37,18,"Ozone,PM2.5",Ozone,Glendora
2021-08-09,129,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-10,143,27,16,"Ozone,PM2.5",Ozone,Glendora
2021-08-11,90,32,17,"Ozone,PM2.5",Ozone,Pomona
2021-08-12,80,26,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-13,61,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-14,101,36,17,"Ozone,PM2.5",Ozone,Glendora
2021-08-15,164,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-08-16,122,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-17,61,31,17,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-08-18,55,26,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-08-19,67,27,16,"Ozone,PM2.5",PM2.5,Lancaster-Division Street
2021-08-20,84,36,17,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2021-08-21,56,27,16,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-08-22,87,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-08-23,129,32,17,"Ozone,PM2.5",Ozone,Lancaster-Division Street
2021-08-24,150,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-25,166,27,16,"Ozone,PM2.5",Ozone,Pomona
2021-08-26,159,34,16,"Ozone,PM2.5",Ozone,Glendora
2021-08-27,154,27,16,"Ozone,PM2.5",Ozone,Glendora
2021-08-28,177,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-08-29,166,32,17,"Ozone,PM2.5",Ozone,Glendora
2021-08-30,136,27,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-08-31,79,26,16,"Ozone,PM2.5",PM2.5,Glendora
2021-09-01,68,35,17,"Ozone,PM2.5",PM2.5,Glendora
2021-09-02,101,26,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-03,150,26,16,"Ozone,PM2.5",Ozone,Pomona
2021-09-04,100,30,17,"Ozone,PM2.5",Ozone,Glendora
2021-09-05,143,25,16,"Ozone,PM2.5",Ozone,Glendora
2021-09-06,154,25,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-07,150,34,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-08,150,26,16,"Ozone,PM2.5",Ozone,Glendora
2021-09-09,161,26,15,"Ozone,PM2.5",Ozone,Glendora
2021-09-10,115,31,16,"Ozone,PM2.5",Ozone,Pomona
2021-09-11,84,27,16,"Ozone,PM2.5",Ozone,Glendora
2021-09-12,100,27,16,"Ozone,PM2.5",Ozone,Glendora
2021-09-13,112,37,18,"Ozone,PM2.5",Ozone,Pomona
2021-09-14,105,26,16,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-15,105,26,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-16,133,32,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-17,100,26,15,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-18,77,26,15,"Ozone,PM2.5",Ozone,Pomona
2021-09-19,105,36,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-20,115,26,15,"Ozone,PM2.5",Ozone,Reseda
2021-09-21,119,26,15,"Ozone,PM2.5",Ozone,Glendora
2021-09-22,61,29,16,"Ozone,PM2.5",Ozone,Glendora
2021-09-23,94,25,15,"Ozone,PM2.5",PM2.5,Lancaster-Division Street
2021-09-24,88,25,15,"Ozone,PM2.5",PM2.5,Lancaster-Division Street
2021-09-25,87,36,17,"Ozone,PM2.5",Ozone,Santa Clarita
2021-09-26,73,26,15,"Ozone,PM2.5",PM2.5,Lancaster-Division Street
2021-09-27,64,26,15,"Ozone,PM2.5",PM2.5,Glendora
2021-09-28,58,32,17,"Ozone,PM2.5",PM2.5,Glendora
2021-09-29,60,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-09-30,80,26,15,"Ozone,PM2.5",Ozone,Pasadena
2021-10-01,90,36,17,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2021-10-02,115,26,15,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2021-10-03,150,26,15,"Ozone,PM2.5",Ozone,Los Angeles-North Main Street
2021-10-04,93,31,17,"Ozone,PM2.5",Ozone,Reseda
2021-10-05,71,25,15,"Ozone,PM2.5",Ozone,Reseda
2021-10-06,67,26,15,"Ozone,PM2.5",PM2.5,Glendora
2021-10-07,58,35,17,"Ozone,PM2.5",PM2.5,Glendora
2021-10-08,50,26,15,"Ozone,PM2.5",PM2.5,Glendora
2021-10-09,53,25,15,"Ozone,PM2.5",PM2.5,Glendora
2021-10-10,74,32,17,"Ozone,PM2.5",Ozone,Pasadena
2021-10-11,101,26,15,"Ozone,PM2.5",PM2.5,Lancaster-Division Street
2021-10-12,59,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-13,71,35,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-14,75,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-15,66,25,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-16,71,32,17,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2021-10-17,63,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-18,51,26,15,"Ozone,PM2.5",PM2.5,Glendora
2021-10-19,59,36,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-10-20,61,25,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-21,93,25,15,"Ozone,PM2.5",Ozone,Reseda
2021-10-22,64,32,17,"Ozone,PM2.5",PM2.5,Glendora
2021-10-23,55,26,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-10-24,55,26,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-10-25,53,36,17,"Ozone,PM2.5",PM2.5,Glendora
2021-10-26,60,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-27,63,24,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-28,66,30,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-10-29,63,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-10-30,77,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-10-31,81,36,17,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-11-01,77,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-02,71,24,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-03,80,32,17,"Ozone,PM2.5",PM2.5,Compton
2021-11-04,104,26,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-05,123,24,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-06,158,36,17,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2021-11-07,149,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-08,93,26,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-11-09,68,31,17,"Ozone,PM2.5",PM2.5,Glendora
2021-11-10,77,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-11,75,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-11-12,75,34,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-11-13,63,26,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-14,85,26,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-11-15,77,30,16,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-11-16,93,24,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-17,87,25,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-18,94,34,17,"Ozone,PM2.5",PM2.5,Azusa
2021-11-19,121,24,14,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-11-20,146,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-21,82,30,17,"Ozone,PM2.5",PM2.5,Compton
2021-11-22,54,25,14,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-11-23,55,26,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-24,64,34,16,"Ozone,PM2.5",PM2.5,Compton
2021-11-25,74,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-26,65,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-27,82,29,16,"Ozone,PM2.5",PM2.5,Compton
2021-11-28,82,24,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-29,86,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-11-30,111,34,17,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-12-01,125,25,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-12-02,124,25,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-12-03,155,29,16,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2021-12-04,134,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-12-05,130,26,15,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2021-12-06,133,34,16,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2021-12-07,90,23,15,"Ozone,PM2.5",PM2.5,Santa Clarita
2021-12-08,78,23,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-12-09,72,30,17,"Ozone,PM2.5",PM2.5,Long Beach (North)
2021-12-10,63,23,15,"Ozone,PM2.5",PM2.5,Compton
2021-12-11,69,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-12-12,89,34,17,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-12-13,69,25,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-12-14,38,23,14,"Ozone,PM2.5",Ozone,Santa Clarita
2021-12-15,65,27,16,"Ozone,PM2.5",PM2.5,Compton
2021-12-16,67,24,14,"Ozone,PM2.5",PM2.5,Long Beach (South)
2021-12-17,71,25,15,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2021-12-18,77,34,16,"Ozone,PM2.5",PM2.5,Compton
2021-12-19,97,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-12-20,120,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-12-21,93,30,16,"Ozone,PM2.5",PM2.5,Compton
2021-12-22,95,24,14,"Ozone,PM2.5",PM2.5,Compton
2021-12-23,59,25,15,"Ozone,PM2.5",PM2.5,Compton
2021-12-24,61,35,17,"Ozone,PM2.5",PM2.5,Compton
2021-12-25,64,25,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
2021-12-26,54,25,15,"Ozone,PM2.5",PM2.5,North Hollywood (NOHO)
