date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,calm_hours,daily_aqi,dominant_pollutant,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_weekend,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,t2m_mean_roll3,t2m_max_lag1,t2m_max_lag2,t2m_max_lag3,t2m_max_roll3,qv2m_mean_lag1,qv2m_mean_lag2,qv2m_mean_lag3,qv2m_mean_roll3,wind_speed_mean_lag1,wind_speed_mean_lag2,wind_speed_mean_lag3,wind_speed_mean_roll3,calm_hours_lag1,calm_hours_lag2,calm_hours_lag3,calm_hours_roll3,pblh_mean,pblh_min,pblh_max,pblh_night,pblh_range,t850_mean,slp_mean,tqv_mean,inversion_strength,inversion_strength_max,ventilation_index,ventilation_index_min,inversion_strength_lag1,inversion_strength_lag2,inversion_strength_lag3,inversion_strength_roll3,ventilation_index_lag1,ventilation_index_lag2,ventilation_index_lag3,ventilation_index_roll3,pblh_min_lag1,pblh_min_lag2,pblh_min_lag3,pblh_min_roll3
2018-01-04,16.520273,21.240173,13.734436,7.5057373,5.2084403,7.568953,0.1993044,0.25590995,1.2149174,3.180818,0.29778817,20,87.0,PM2.5,-0.6144464587391667,-0.7889585219407276,0.0687554084811394,0.9976335468520452,0,16.516447,15.706917,14.173358,16.247878999999994,20.659363,22.161163,21.088593,21.353566333333337,4.1495786,4.428922,4.104843,4.595646966666666,2.0915964,1.5709735,1.746802,1.6258290999999996,11.0,16.0,16.0,15.666666666666666,682.41315,64.112434,1297.814,801.02057,1233.7015,12.699563,1017.9432,18.89879,-3.820709973571777,-7.500304835937499,829.0756062458374,77.89131209337616,-2.2299546522827143,-0.5722438814086921,0.4499024980468746,-2.2076361690877278,809.236910971582,408.39869548210146,647.2483002096558,682.2370708998403,64.44626,65.57636,98.993,64.71168466666673
2018-01-05,15.515973,20.621643,12.659088,7.962555,8.352544,8.846939,1.2091625,-0.17612208,1.6233114,2.828391,0.64341265,16,73.0,PM2.5,-0.9895579383915426,0.1441356533487811,0.0859061042613327,0.9963032375991964,0,16.520273,16.516447,15.706917,16.184230999999993,21.240173,20.659363,22.161163,20.840393,5.2084403,4.1495786,4.428922,5.903520966666666,1.2149174,2.0915964,1.5709735,1.6432750666666662,20.0,11.0,16.0,15.666666666666666,363.03772,63.789875,1090.6588,441.6338,1026.8689,11.962406,1019.6875,16.20852,-3.553566841552735,-6.988342218749999,589.3232690621338,103.55083134161453,-3.820709973571777,-2.2299546522827143,-0.5722438814086921,-3.201410489135742,829.0756062458374,809.236910971582,408.39869548210146,742.5452620931843,64.112434,64.44626,65.57636,64.11618966666674
2018-01-06,15.630654,18.89151,13.714355,5.1771545,8.127753,8.489035,1.6535543,-0.2340746,1.8961145,4.4577727,0.6995035,15,67.0,PM2.5,-0.9901286348349116,0.1401616441111984,0.1030313790431787,0.9946781061893646,1,15.515973,16.520273,16.516447,15.88896666666666,20.621643,21.240173,20.659363,20.25110866666667,8.352544,5.2084403,4.1495786,7.229579099999999,1.6233114,1.2149174,2.0915964,1.578114433333333,16.0,20.0,11.0,17.0,233.15071,63.824997,772.77576,302.49533,708.95074,13.583613,1019.09503,21.560547,-2.047040604309082,-4.25094603515625,442.0804439253616,121.01950217601777,-3.553566841552735,-3.820709973571777,-2.2299546522827143,-3.140439139811198,589.3232690621338,829.0756062458374,809.236910971582,620.1597730777776,63.789875,64.112434,64.44626,63.909102000000075
2018-01-07,14.934457,21.15744,11.352722,9.804718,8.347972,9.172961,0.10257762,-0.66818064,1.9640483,3.4194105,0.68169034,13,93.0,PM2.5,-0.1517400761479468,0.9884204314413048,0.1201261651823505,0.9927586335250792,1,15.630654,15.515973,16.520273,15.36036133333333,18.89151,20.621643,21.240173,20.223531000000005,8.127753,8.352544,5.2084403,8.276089666666666,1.8961145,1.6233114,1.2149174,1.827824733333333,15.0,16.0,20.0,14.666666666666666,347.82004,63.35749,1358.7224,462.2336,1295.3649,12.008101,1017.4388,20.64575,-2.926355536682129,-7.909362607421876,683.1353540291168,124.4371715864708,-2.047040604309082,-3.553566841552735,-3.820709973571777,-2.8423209941813155,442.0804439253616,589.3232690621338,829.0756062458374,571.5130223388707,63.824997,63.789875,64.112434,63.65745400000008
2018-01-08,16.15731,20.218536,14.376831,5.8417053,7.3890595,9.648996,-1.1980553,0.9148898,2.5183876,6.7987523,0.9153562,16,70.0,PM2.5,0.7947643121217548,-0.6069181890317953,0.1371854040566005,0.9905453876091832,0,14.934457,15.630654,15.515973,15.574140333333329,21.15744,18.89151,20.621643,20.089162000000005,8.347972,8.127753,8.352544,7.954928166666665,1.9640483,1.8961145,1.6233114,2.1261834666666664,13.0,15.0,16.0,14.666666666666666,474.17123,164.07942,1306.3407,566.09814,1142.2612,12.064015,1013.7951,26.247248,-4.093294611511229,-6.889648060546875,1194.146956311853,413.21558177258913,-2.926355536682129,-2.047040604309082,-3.553566841552735,-3.0222302508341468,683.1353540291168,442.0804439253616,589.3232690621338,773.1209180887771,63.35749,63.824997,63.789875,97.08730233333341
2018-01-09,13.147437,15.31073,11.0017395,4.3089905,8.8087,10.052136,-0.47253215,5.0826035,6.4296594,8.40479,4.142812,0,56.0,PM2.5,0.092571309258012,-0.9957060573795148,0.1542040475626894,0.988039023376751,0,16.15731,14.934457,15.630654,14.74640133333333,20.218536,21.15744,18.89151,18.895568666666673,7.3890595,8.347972,8.127753,8.181910499999999,2.5183876,1.9640483,1.8961145,3.6373651,16.0,13.0,15.0,9.666666666666666,805.7442,128.23557,1533.5883,761.02094,1405.3527,6.7111855,1007.5651,22.355612,-6.436251544677734,-5.9985656933593745,5180.66078019972,824.5110071095643,-4.093294611511229,-2.926355536682129,-2.047040604309082,-4.485300564290364,1194.146956311853,683.1353540291168,442.0804439253616,2352.6476968468965,164.07942,63.35749,63.824997,118.55749333333341
2018-01-10,11.116006,16.265228,8.930206,7.335022,7.153318,7.7151985,2.8565512,-1.4107012,3.3874052,4.828604,2.009186,0,68.0,PM2.5,-0.8966228761970872,0.4427950066114824,0.1711770596101998,0.985240282501282,0,13.147437,16.15731,14.934457,13.473584333333328,15.31073,20.218536,21.15744,17.264831333333337,8.8087,7.3890595,8.347972,7.7836925,6.4296594,2.5183876,1.9640483,4.1118174,0.0,16.0,13.0,5.333333333333333,522.4683,263.4858,952.63257,671.58636,689.1467,5.955233,1012.7471,16.507309,-5.1607729029235845,-8.039001193359375,1769.8119133318603,892.5332006376831,-6.436251544677734,-4.093294611511229,-2.926355536682129,-5.230106353037516,5180.66078019972,1194.146956311853,683.1353540291168,2714.8732166144778,128.23557,164.07942,63.35749,185.2669300000001
2018-01-11,12.4757185,19.826935,8.3341675,11.492767,7.308368,8.361157,-0.007672926,-1.0908022,1.9686879,3.430774,0.17702472,12,85.0,PM2.5,0.0070340307774685,0.9999752608994992,0.1880994176117975,0.9821499931752292,0,11.116006,13.147437,16.15731,12.246387166666665,16.265228,15.31073,20.218536,17.134297666666672,7.153318,8.8087,7.3890595,7.756795333333332,3.3874052,6.4296594,2.5183876,3.9285841666666657,0.0,0.0,16.0,4.0,323.4191,84.76104,938.4222,399.1304,853.66113,12.583358,1019.1599,14.277069,0.1076393109741218,-5.181640810546874,636.7112646654144,166.86803331552198,-5.1607729029235845,-6.436251544677734,-4.093294611511229,-3.829795045542399,1769.8119133318603,5180.66078019972,1194.146956311853,2529.0613193989984,263.4858,128.23557,164.07942,158.82747000000006
2018-01-12,15.401679,22.061798,10.990143,11.071655,6.588919,7.118886,0.31284577,-1.5500034,1.8433694,3.4870822,0.23726794,13,112.0,PM2.5,-0.1978455352904279,0.9802332090710068,0.2049661139694953,0.9787690698649216,0,12.4757185,11.116006,13.147437,12.997801166666662,19.826935,16.265228,15.31073,19.38465366666667,7.308368,7.153318,8.8087,7.016868333333332,1.9686879,3.3874052,6.4296594,2.399820833333333,12.0,0.0,0.0,8.333333333333334,244.03621,63.310345,907.6654,366.2566,844.35504,15.616357,1020.3525,13.560733,0.2146778496704104,-5.90328969921875,449.8488803588226,116.70435211614152,0.1076393109741218,-5.1607729029235845,-6.436251544677734,-1.612818580759684,636.7112646654144,1769.8119133318603,5180.66078019972,952.1240194520327,84.76104,263.4858,128.23557,137.1857283333334
2018-01-13,16.036867,23.690918,12.398682,11.292236,5.5586715,7.3478956,-2.9988873,-2.5180542,4.058828,5.594138,1.9703693,1,60.0,PM2.5,0.7658320077363019,0.6430406953891681,0.2217721575564818,0.975098513039961,1,15.401679,12.4757185,11.116006,14.638088166666662,22.061798,19.826935,16.265228,21.859883666666672,6.588919,7.308368,7.153318,6.485319499999999,1.8433694,1.9686879,3.3874052,2.6236284333333333,13.0,12.0,0.0,8.666666666666666,356.38358,64.14351,1191.4875,429.6334,1127.344,14.889806,1019.8472,8.168017,-1.1470612062377938,-7.66699221875,1446.4996347337649,260.34746998675536,0.2146778496704104,0.1076393109741218,-5.1607729029235845,-0.27491468186442053,449.8488803588226,636.7112646654144,1769.8119133318603,844.3532599193344,63.310345,84.76104,263.4858,70.73829833333342
2018-01-14,15.713936,21.310028,12.558624,8.751404,5.4230304,6.713776,-2.7042923,-1.3706604,3.2144585,4.2928085,0.6594027,5,56.0,PM2.5,0.8919711389741538,0.4520923437055208,0.2385125751940764,0.9711394088771652,1,16.036867,15.401679,12.4757185,15.717493999999997,23.690918,22.061798,19.826935,22.354248,5.5586715,6.588919,7.308368,5.856873633333332,4.058828,1.8433694,1.9686879,3.0388853,1.0,13.0,12.0,6.333333333333333,245.54787,64.14188,847.09326,358.38812,782.9514,14.200257,1019.876,10.850303,-1.513678698669434,-6.225372238281249,789.3034276605606,206.18139922358705,-1.1470612062377938,0.2146778496704104,0.1076393109741218,-0.8153540184122724,1446.4996347337649,449.8488803588226,636.7112646654144,895.2173142510496,64.14351,63.310345,84.76104,63.86524500000007
2018-01-15,15.106019,19.466156,12.188232,7.2779236,5.9843774,7.281046,-0.036477756,-0.61703485,1.2434784,2.1351025,0.57787085,23,83.0,PM2.5,0.0590147834051451,0.9982571088350154,0.2551824131233728,0.966892928939152,0,15.713936,16.036867,15.401679,15.618940666666662,21.310028,23.690918,22.061798,21.489034000000004,5.4230304,5.5586715,6.588919,5.655359766666666,3.2144585,4.058828,1.8433694,2.838921633333334,5.0,1.0,13.0,9.666666666666666,226.05269,63.782646,653.05194,330.3386,589.2693,13.978469,1018.2839,12.284129,-1.1275501050415038,-5.177673333984377,281.0916355343262,79.31234281867677,-1.513678698669434,-1.1470612062377938,0.2146778496704104,-1.2627633366495772,789.3034276605606,1446.4996347337649,449.8488803588226,838.9648993095508,64.14188,64.14351,63.310345,64.02267866666675
2018-01-16,15.132331,20.08606,11.989685,8.0963745,5.9635415,7.1664963,0.5504563,-0.6469573,1.2737024,2.8467703,0.28873408,20,93.0,PM2.5,-0.6480192798807014,0.7616239314142493,0.2717767384711357,0.9623603298276544,0,15.106019,15.713936,16.036867,15.317428666666665,19.466156,21.310028,23.690918,20.28741466666667,5.9843774,5.4230304,5.5586715,5.790316433333332,1.2434784,3.2144585,4.058828,1.910546433333333,23.0,5.0,1.0,16.0,186.102,63.573147,922.62695,253.52325,859.05383,14.105442,1018.4974,13.713191,-1.02688895288086,-5.067963076171875,237.03857041953125,80.97326968027343,-1.1275501050415038,-1.513678698669434,-1.1470612062377938,-1.2227059188639327,281.0916355343262,789.3034276605606,1446.4996347337649,435.81121120480634,63.782646,64.14188,64.14351,63.83255766666674
2018-01-17,15.282696,21.992554,11.8932495,10.099304,6.066917,7.091745,-0.5286908,-1.4788284,2.0572326,3.7360418,0.48231637,12,93.0,PM2.5,0.3366400592715479,0.9416334055744032,0.2882906407095177,0.957542952811672,0,15.132331,15.106019,15.713936,15.173681999999994,20.08606,19.466156,21.310028,20.51492333333334,5.9635415,5.9843774,5.4230304,6.004945299999998,1.2737024,1.2434784,3.2144585,1.5248044666666665,20.0,23.0,5.0,18.333333333333332,273.43762,63.802567,1145.545,388.94803,1081.7424,14.320985,1019.55963,17.642057,-0.9617111596069332,-7.309082320312498,562.5247901895264,131.25671982572936,-1.02688895288086,-1.1275501050415038,-1.513678698669434,-1.0387167391764323,237.03857041953125,281.0916355343262,789.3034276605606,360.21833204779495,63.573147,63.782646,64.14188,63.71945333333341
2018-01-18,16.370508,21.690765,13.382385,8.30838,6.1377463,7.18751,-0.47938764,-0.2474715,2.1981823,3.5951054,1.1557825,13,84.0,PM2.5,0.8885861714314741,0.458709729503043,0.3047192331091634,0.9524422234305676,0,15.282696,15.132331,15.106019,15.595178333333328,21.992554,20.08606,19.466156,21.25645966666667,6.066917,5.9635415,5.9843774,6.0560682666666645,2.0572326,1.2737024,1.2434784,1.8430390999999997,12.0,20.0,23.0,15.0,294.56763,64.17398,1045.7124,394.90677,981.53845,14.558394,1017.81226,16.592821,-1.81211356793213,-6.295989609374999,647.5133437213623,141.06610852361754,-0.9617111596069332,-1.02688895288086,-1.1275501050415038,-1.2669045601399744,562.5247901895264,237.03857041953125,281.0916355343262,482.3589014434736,63.802567,63.573147,63.782646,63.849898000000074
2018-01-19,13.252234,16.94168,9.87146,7.070221,7.6961045,8.040565,1.7991205,0.612706,1.9736646,4.516809,0.06726784,16,72.0,PM2.5,-0.9466115688405092,-0.3223763914081025,0.321057654185271,0.9470596510722284,0,16.370508,15.282696,15.132331,14.968479333333327,21.690765,21.992554,20.08606,20.208333000000003,6.1377463,6.066917,5.9635415,6.633589266666665,2.1981823,2.0572326,1.2737024,2.076359833333333,13.0,12.0,20.0,13.666666666666666,372.07645,63.84967,1096.7277,435.10477,1032.8779,10.479027,1014.76953,17.233732,-2.773207205566406,-3.0434866406250016,734.3541110163758,126.01783421019287,-1.81211356793213,-0.9617111596069332,-1.02688895288086,-1.8490106443684897,647.5133437213623,562.5247901895264,237.03857041953125,648.1307483090885,64.17398,63.802567,63.573147,63.94207233333341
2018-01-20,9.68291,12.958801,6.389496,6.5693054,5.646402,7.380681,4.031984,-3.1048248,5.3818517,7.947617,3.736362,0,51.0,PM2.5,-0.7923107279853115,0.6101177839723948,0.3373010691361842,0.9413968285264122,1,13.252234,16.370508,15.282696,13.101883999999991,16.94168,21.690765,21.992554,17.197082000000005,7.6961045,6.1377463,6.066917,6.493417599999998,1.9736646,2.1981823,2.0572326,3.1845662000000003,16.0,13.0,12.0,9.666666666666666,779.5114,428.48636,1639.476,914.55896,1210.9896,1.9419848,1015.0256,10.286019,-7.74092522731781,-7.165160863281249,4195.214826313812,2306.050037687369,-2.773207205566406,-1.81211356793213,-0.9617111596069332,-4.108748666938782,734.3541110163758,647.5133437213623,562.5247901895264,1859.0274270171838,63.84967,64.17398,63.802567,185.50333666666674
2018-01-21,8.147687,14.250458,4.134552,10.115906,3.7085898,4.598788,0.205976,-2.6777122,3.39832,6.1811843,0.88276505,5,61.0,PM2.5,-0.0766955356035126,0.9970545595996692,0.3534446712740877,0.9354554315134164,1,9.68291,13.252234,16.370508,10.36094366666666,12.958801,16.94168,21.690765,14.716979666666672,5.646402,7.6961045,6.1377463,5.683698766666666,5.3818517,1.9736646,2.1981823,3.5846120999999997,0.0,16.0,13.0,7.0,616.1895,252.14973,1568.2017,793.908,1316.0519,2.692796,1022.77814,6.115717,-5.454891008102416,-10.234009025390623,2094.0091497607423,856.885485736084,-7.74092522731781,-2.773207205566406,-1.81211356793213,-5.323007813662211,4195.214826313812,734.3541110163758,647.5133437213623,2341.192695696977,428.48636,63.84967,64.17398,248.1619200000001
2018-01-22,10.551562,17.128448,6.540924,10.587524,3.6565583,4.004801,-0.41238126,-2.5367615,2.8137245,3.7806542,1.6155746,2,64.0,PM2.5,0.1604557920027941,0.9870430278426346,0.3694836834473831,0.9292372181882051,0,8.147687,9.68291,13.252234,9.46071966666666,14.250458,12.958801,16.94168,14.77923566666667,3.7085898,5.646402,7.6961045,4.3371833666666655,3.39832,5.3818517,1.9736646,3.8646320666666663,5.0,0.0,16.0,2.3333333333333335,454.34293,79.7878,1482.3875,618.1726,1402.5996,5.080625,1024.0795,9.34085,-5.470936942779542,-9.806701173828124,1278.3958223593293,224.50089793091965,-5.454891008102416,-7.74092522731781,-2.773207205566406,-6.222251059399922,2094.0091497607423,4195.214826313812,734.3541110163758,2522.5399328112953,252.14973,428.48636,63.84967,253.47463000000005
2018-01-23,12.103068,19.796936,7.7676086,12.029327,4.440617,5.1600313,-1.2377595,-2.3440723,3.0763438,4.9127307,0.609934,3,61.0,PM2.5,0.466938611893396,0.8842897334714841,0.3854133594543256,0.9227440286201428,0,10.551562,8.147687,9.68291,10.267438999999994,17.128448,14.250458,12.958801,17.058614000000002,3.6565583,3.7085898,5.646402,3.935255033333332,2.8137245,3.39832,5.3818517,3.096129433333333,2.0,5.0,0.0,3.3333333333333335,405.75742,62.95634,1467.5295,603.2994,1404.5732,8.689403,1021.1867,7.453175,-3.41366541973877,-9.368957484375,1248.2493103126285,193.6753486593727,-5.470936942779542,-5.454891008102416,-7.74092522731781,-4.779831123540242,1278.3958223593293,2094.0091497607423,4195.214826313812,1540.2180941442339,79.7878,252.14973,428.48636,131.63129000000006
2018-01-24,12.746311,20.3255,7.924286,12.401215,4.310859,5.258095,-1.6796869,-0.85163236,3.1517878,4.5254464,1.2233285,3,55.0,PM2.5,0.8919091586077136,0.4522146092196495,0.4012289854475009,0.9159777842484876,0,12.103068,10.551562,8.147687,11.80031366666666,19.796936,17.128448,14.250458,19.083628000000004,4.440617,3.6565583,3.7085898,4.136011433333332,3.0763438,2.8137245,3.39832,3.0139520333333336,3.0,2.0,5.0,2.6666666666666665,380.30997,63.21325,1255.0521,560.23505,1191.8389,10.745335,1019.22003,4.8149066,-2.00097637475586,-8.535430419921877,1198.6563143382753,199.2347476475418,-3.41366541973877,-5.470936942779542,-5.454891008102416,-3.628526245758058,1248.2493103126285,1278.3958223593293,2094.0091497607423,1241.7671490034115,62.95634,79.7878,252.14973,68.65246333333342
2018-01-25,11.29451,14.914612,7.689392,7.2252197,6.036939,7.242385,3.448583,0.18615544,3.4912555,6.5500946,1.9849846,1,59.0,PM2.5,-0.9985462441769666,-0.0539017461690608,0.4169258813287287,0.908940487313808,0,12.746311,12.103068,10.551562,12.047962999999996,20.3255,19.796936,17.128448,18.345682666666672,4.310859,4.440617,3.6565583,4.929471666666665,3.1517878,3.0763438,2.8137245,3.2397956999999997,3.0,3.0,2.0,2.3333333333333335,467.76248,82.40775,1323.3762,573.9028,1240.9685,7.5111403,1016.9453,8.267156,-3.783369653472901,-3.27319354296875,1633.0783368919524,287.70652087150194,-2.00097637475586,-3.41366541973877,-5.470936942779542,-3.066003815989177,1198.6563143382753,1248.2493103126285,1278.3958223593293,1359.9946538476192,63.21325,62.95634,79.7878,69.52578000000007
2018-01-26,9.342328,16.239532,4.7929077,11.446625,4.7377977,5.531669,0.99914914,-2.5369346,3.350467,5.0377274,1.1750329,4,61.0,PM2.5,-0.3664452020274878,0.93043963474856,0.4324994021339788,0.901634220265486,0,11.29451,12.746311,12.103068,11.127716333333328,14.914612,20.3255,19.796936,17.159881333333338,6.036939,4.310859,4.440617,5.028531899999999,3.4912555,3.1517878,3.0763438,3.3311700999999996,1.0,3.0,3.0,2.6666666666666665,624.58966,231.90468,1552.8087,785.60175,1320.904,3.793279,1020.70197,7.0924945,-5.549049067428589,-9.579345232421876,2092.6670465307006,776.988971939621,-3.783369653472901,-2.00097637475586,-3.41366541973877,-3.7777983652191165,1633.0783368919524,1198.6563143382753,1248.2493103126285,1641.4672325869767,82.40775,63.21325,62.95634,125.8418933333334
2018-01-27,11.3775,18.941956,6.8761597,12.065796,4.030119,4.7536063,-1.3565468,-3.1188552,3.684892,4.8605704,2.0226407,0,69.0,PM2.5,0.3988553602179986,0.917013850290916,0.4479449394078911,0.8940611451454876,1,9.342328,11.29451,12.746311,10.671445999999994,16.239532,14.914612,20.3255,16.698700000000006,4.7377977,6.036939,4.310859,4.934951899999999,3.350467,3.4912555,3.1517878,3.5088714999999997,4.0,1.0,3.0,1.6666666666666667,393.89917,62.55403,1174.8059,583.98956,1112.2518,8.243477,1022.16064,10.176248,-3.1340231323242183,-8.514435248046876,1451.475900051758,230.50484977069092,-5.549049067428589,-3.783369653472901,-2.00097637475586,-4.155480617741903,2092.6670465307006,1633.0783368919524,1198.6563143382753,1725.7404278248043,231.90468,82.40775,63.21325,125.6221533333334
2018-01-28,15.008321,23.595428,11.199493,12.395935,4.633727,5.068047,-3.3659327,-3.7192094,5.132504,7.9941697,2.1172233,0,72.0,PM2.5,0.671015680685882,0.7414431578170119,0.4632579225674917,0.88622350294858,1,11.3775,9.342328,11.29451,11.909382999999991,18.941956,16.239532,14.914612,19.59230533333334,4.030119,4.7377977,6.036939,4.467214566666666,3.684892,3.350467,3.4912555,4.055954333333333,0.0,4.0,1.0,1.3333333333333333,323.21176,63.698147,1224.694,472.07214,1160.9958,13.235844,1021.9959,9.772311,-1.7724773415527348,-8.990905294921873,1658.8856586154784,326.93099334658814,-3.1340231323242183,-5.549049067428589,-3.783369653472901,-3.4851831804351807,1451.475900051758,2092.6670465307006,1633.0783368919524,1734.3428683993127,62.55403,231.90468,82.40775,119.38561900000008
2018-01-29,17.192621,25.070343,13.162659,11.907684,4.6897545,5.209817,-3.7685843,-2.9117792,4.88837,6.567296,1.22016,1,68.0,NO2,0.7913163056430155,0.6114069875487929,0.4784338202547012,0.8781236129591848,0,15.008321,11.3775,9.342328,14.526147333333329,23.595428,18.941956,16.239532,22.535909000000004,4.633727,4.030119,4.7377977,4.451200166666665,5.132504,3.684892,3.350467,4.568588666666667,0.0,0.0,4.0,0.3333333333333333,330.63058,64.143295,1247.6218,485.84268,1183.4785,15.777415,1020.2806,6.8105063,-1.4152057244262686,-8.933746320312501,1616.2446314120484,313.5561603874207,-1.7724773415527348,-3.1340231323242183,-5.549049067428589,-2.107235399434407,1658.8856586154784,1451.475900051758,2092.6670465307006,1575.5353966930954,63.698147,62.55403,231.90468,63.4651573333334
2018-01-30,16.83592,22.995697,13.295227,9.70047,5.015039,5.962858,-2.2460592,-1.3020598,2.7101214,3.880029,0.32918468,7,58.0,PM2.5,0.8651405666302348,0.5015294607206204,0.4934681416772373,0.8697638720650646,0,17.192621,15.008321,11.3775,16.34562066666666,25.070343,23.595428,18.941956,23.887156000000004,4.6897545,4.633727,4.030119,4.779506833333332,4.88837,5.132504,3.684892,4.243665133333333,1.0,0.0,0.0,2.6666666666666665,218.63092,64.54865,728.1748,335.1882,663.62616,16.196539,1017.0335,6.5588584,-0.6393810748291031,-6.399414041015625,592.5163361052612,174.93468488502043,-1.4152057244262686,-1.7724773415527348,-3.1340231323242183,-1.2756880469360354,1616.2446314120484,1658.8856586154784,1451.475900051758,1289.2155420442632,64.143295,63.698147,62.55403,64.13003066666674
2018-01-31,17.081335,23.789642,12.018951,11.770691,5.1668487,6.051936,0.07930435,-0.94114274,1.5224918,2.7173717,0.41869402,19,78.0,NO2,-0.083966548366986,0.9964685738924908,0.5083564379375122,0.8611467540480452,0,16.83592,17.192621,15.008321,17.03662533333333,22.995697,25.070343,23.595428,23.951894,5.015039,4.6897545,4.633727,4.9572140666666655,2.7101214,4.88837,5.132504,3.040327733333333,7.0,1.0,0.0,9.0,306.84494,63.938957,1254.6884,419.39493,1190.7494,16.49645,1013.9741,9.356559,-0.5848845758056633,-6.628204011718751,467.1689053039856,97.34653805940704,-0.6393810748291031,-1.4152057244262686,-1.7724773415527348,-0.8798237916870116,592.5163361052612,1616.2446314120484,1658.8856586154784,891.9766242737657,64.54865,64.143295,63.698147,64.21030066666674
2018-02-01,16.834236,23.453003,12.076355,11.376648,5.4160285,6.679761,-0.7154963,-0.6119805,1.5884095,2.8640397,0.7414126,17,101.0,PM2.5,0.7599394701316058,0.6499938474601851,0.5230943033491326,0.8522748088519838,0,17.081335,16.83592,17.192621,16.917163666666664,23.789642,22.995697,25.070343,23.412780666666674,5.1668487,5.015039,4.6897545,5.199305399999999,1.5224918,2.7101214,4.88837,1.9403408999999996,19.0,7.0,1.0,14.333333333333334,343.76797,64.158394,1335.3456,466.47287,1271.1871,16.296148,1014.1204,7.601149,-0.5380876998291022,-6.341552804687499,546.0443170530854,101.9098023117485,-0.5848845758056633,-0.6393810748291031,-1.4152057244262686,-0.5874511168212896,467.1689053039856,592.5163361052612,1616.2446314120484,535.2431861541113,63.938957,64.54865,64.143295,64.21533366666674
2018-02-02,17.299822,24.042358,12.943115,11.099243,5.31088,6.6642504,-1.4299574,-0.77430195,2.129297,4.100778,0.57021254,14,95.0,PM2.5,0.8793584232743227,0.4761604387351989,0.5376773767406141,0.8431506618282,0,16.834236,17.081335,16.83592,17.07179766666666,23.453003,23.789642,22.995697,23.761667666666668,5.4160285,5.1668487,5.015039,5.297919066666665,1.5884095,1.5224918,2.7101214,1.7467327666666663,17.0,19.0,7.0,16.666666666666668,348.36658,64.330925,1359.9542,498.8626,1295.6233,16.080141,1016.81305,10.858649,-1.219680932495116,-7.420013029296875,741.7759076224366,136.9796455837326,-0.5380876998291022,-0.5848845758056633,-0.6393810748291031,-0.7808844027099605,546.0443170530854,467.1689053039856,592.5163361052612,584.9963766598365,64.158394,63.938957,64.54865,64.14275866666674
2018-02-03,17.447453,23.556183,12.785156,10.771027,5.922446,6.5224824,0.15872006,-1.2563217,1.624905,2.6948128,0.8021284,16,109.0,PM2.5,-0.125340852454571,0.9921137387950848,0.5521013427459208,0.8337770129585915,1,17.299822,16.834236,17.081335,17.19383699999999,24.042358,23.453003,23.789642,23.683848,5.31088,5.4160285,5.1668487,5.549784833333333,2.129297,1.5884095,1.5224918,1.7808704999999998,14.0,17.0,19.0,15.666666666666666,404.3137,64.1337,1418.0166,595.08734,1353.8829,15.90673,1017.854,11.393196,-1.540723301818847,-6.677917619140626,656.9713367509461,104.21116575210571,-1.219680932495116,-0.5380876998291022,-0.5848845758056633,-1.0994973113810218,741.7759076224366,546.0443170530854,467.1689053039856,648.2638538088232,64.330925,64.158394,63.938957,64.20767300000007
2018-02-04,17.08735,24.067657,12.438019,11.629639,6.140199,7.177022,0.14561746,-1.3718249,1.9193667,2.9439297,0.6914619,13,98.0,PM2.5,-0.1055554613634298,0.9944134173352416,0.5663619330814524,0.8241566360566663,1,17.447453,17.299822,16.834236,17.27820833333333,23.556183,24.042358,23.453003,23.88873266666667,5.922446,5.31088,5.4160285,5.791174999999999,1.624905,2.129297,1.5884095,1.8911895666666665,16.0,14.0,17.0,14.333333333333334,376.18848,64.09651,1436.2003,526.3667,1372.1038,16.362461,1016.4621,10.472702,-0.7248889099121101,-6.9691462578125005,722.043634837793,123.02471041342622,-1.540723301818847,-1.219680932495116,-0.5380876998291022,-1.161764381408691,656.9713367509461,741.7759076224366,546.0443170530854,706.9302930703925,64.1337,64.330925,64.158394,64.18704500000007
2018-02-05,17.352917,22.64331,12.383759,10.259552,6.364929,7.5262265,0.13298672,-0.28991213,1.3162706,2.4491494,0.044205423,18,89.0,PM2.5,-0.416940363776074,0.9089338441571394,0.580454927809098,0.8142923779467267,0,17.08735,17.447453,17.299822,17.295906666666664,24.067657,23.556183,24.042358,23.42238333333334,6.140199,5.922446,5.31088,6.142524666666666,1.9193667,1.624905,2.129297,1.6201807666666663,13.0,16.0,14.0,15.666666666666666,470.62802,156.68695,1379.5844,612.55707,1222.8975,16.439827,1014.3159,10.934176,-0.9130900346679702,-5.579589296875,619.473827894696,206.24242658846435,-0.7248889099121101,-1.540723301818847,-1.219680932495116,-1.059567415466309,722.043634837793,656.9713367509461,741.7759076224366,666.1629331611457,64.09651,64.1337,64.330925,94.97238666666674
