date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,wind_dir_mean,calm_hours
2017-01-20,9.623467,12.107819,8.24884,3.8589783,7.210589,8.3741455,4.046819,3.9440231,6.316587,11.566869,3.4964895,225.73705,0
2017-01-21,9.166369,12.99118,6.0753174,6.915863,6.203951,6.9195976,6.474645,-0.12932163,6.656506,8.633052,5.1152763,271.14426,0
2017-01-22,9.351195,11.974609,8.27417,3.7004395,6.9578824,8.678709,-1.0737642,5.7667084,6.329014,11.657282,2.571271,169.45227,0
2017-01-23,9.308196,11.561462,7.8108826,3.7505798,6.8029385,8.500004,5.4595895,3.5590782,6.903286,8.361586,5.611361,236.89989,0
2017-01-24,6.2621346,9.737335,4.0064087,5.7309265,4.8955703,5.5323353,2.544143,-0.7132127,2.7201297,5.0618386,1.2406915,285.66006,7
2017-01-25,6.858954,12.269989,3.0525818,9.217407,4.1867824,5.174752,-0.13779737,-1.2595601,1.8098522,2.8526495,0.4108196,6.2433968,15
2017-01-26,7.3991866,12.938019,3.7070007,9.231018,4.1646304,4.9234266,-0.56263465,-1.782394,2.3510911,3.434754,1.8948045,17.518942,4
2017-01-27,7.490297,12.532806,4.304474,8.2283325,3.8815575,5.040191,-2.9143465,-3.8154109,4.89164,7.220671,1.7983669,37.37388,1
2017-01-28,9.33857,17.37564,5.791168,11.584473,4.0904737,5.3122997,-3.0958698,-3.650411,4.8132825,5.9380336,2.4686341,40.300877,0
2017-01-29,11.195952,19.47705,6.746582,12.730469,4.6664176,6.1244874,-2.7872941,-3.6579208,4.618092,5.958542,2.1865904,37.306988,0
2017-01-30,12.880296,20.576416,8.18985,12.386566,5.3007827,6.77882,-2.479452,-1.9969096,3.286239,4.966918,0.13797663,51.152603,4
2017-01-31,14.303684,19.546875,11.190247,8.356628,5.8687234,7.0570846,-0.5689874,-0.123511456,1.5484743,2.3857002,0.64880484,77.75267,21
2017-02-01,13.038689,17.188019,9.474304,7.7137146,6.0523047,8.009487,-0.32546127,1.3854995,1.9207397,3.781888,0.36258236,166.78058,15
2017-02-02,10.831288,15.277344,7.960968,7.3163757,6.381682,7.366633,0.0362197,1.6369835,1.7449164,2.4269867,0.8994059,181.26752,15
2017-02-03,12.02069,14.616791,10.233337,4.3834534,7.8648744,8.991986,0.827285,1.6255764,1.955718,3.788319,1.0513659,206.97237,16
2017-02-04,12.275744,15.822052,10.11673,5.7053223,8.083126,9.039249,2.1372557,0.173877,2.37933,3.803113,1.7598966,265.34894,10
2017-02-05,10.47112,13.634613,8.140106,5.494507,7.418223,7.938428,0.76312286,0.16431148,1.9225603,3.2937539,0.8179186,257.8489,14
2017-02-06,11.088673,14.386749,10.004272,4.382477,8.014106,9.217401,1.0386513,4.1916747,4.5677037,6.6482587,2.4241052,193.91696,0
2017-02-07,13.025569,15.938202,11.420685,4.517517,9.158295,9.665208,3.2654858,2.6211188,4.346182,6.138319,2.7746532,231.24692,0
2017-02-08,14.4623,19.738403,12.220734,7.5176697,9.520719,10.119259,1.5622927,0.48288253,1.9725065,4.296105,0.18939936,252.82437,12
2017-02-09,16.157675,21.084381,12.971039,8.113342,8.6697235,10.6655655,1.1252877,0.0236787,1.6569082,4.0258164,0.3981449,268.79456,16
2017-02-10,14.148815,17.139923,11.866333,5.27359,8.249664,9.555501,1.436535,0.7794828,1.9567991,3.3906646,0.31469756,241.51517,15
2017-02-11,12.815807,15.930756,10.193848,5.736908,8.087403,9.525294,2.5648003,-0.11371678,2.6869557,3.8512404,2.0312803,272.5387,0
2017-02-12,11.726813,17.898132,8.171478,9.726654,6.338782,7.198662,-0.5062366,-2.712286,3.3355892,6.2305307,0.41121128,10.572364,5
2017-02-13,13.365197,19.687744,9.566376,10.121368,6.11336,7.374975,-0.40224162,-2.5614665,2.845976,3.688485,1.1631712,8.924597,5
2017-02-14,14.208539,19.016632,10.219971,8.796661,6.9834495,7.9840684,-0.58673924,-0.70344645,1.3405061,2.5736086,0.60760546,39.831223,20
2017-02-15,14.186881,21.382599,10.282806,11.0997925,6.1759505,7.7451773,-0.78630775,-1.2426678,2.077548,3.1627624,0.6891963,32.3239,8
2017-02-16,15.031243,17.839783,11.796417,6.0433655,6.6848164,8.042602,1.3574044,0.92666334,1.8538889,4.2929826,0.2207996,235.6797,17
2017-02-17,11.619419,14.938019,10.6050415,4.3329773,8.0653715,8.284194,-2.2358592,5.8524933,6.764839,14.291047,0.7330431,159.09137,3
2017-02-18,9.967044,12.882019,8.040314,4.8417053,7.204611,8.344515,-0.66744876,2.8022897,4.012184,11.405877,0.92299664,166.6029,5
2017-02-19,10.678487,13.881134,8.868011,5.0131226,7.165651,7.5803995,2.6675575,0.6197719,3.0518582,4.691804,1.6507244,256.92014,5
2017-02-20,10.841309,14.263855,9.430634,4.8332214,7.3503838,8.316617,0.012328411,3.3227184,3.5447016,4.6382656,2.7893147,180.2126,0
2017-02-21,12.390919,15.204498,10.670807,4.5336914,8.029544,8.437189,0.69400626,1.5460496,1.8465571,3.553903,0.7032092,204.17485,15
2017-02-22,11.40212,14.464508,8.084503,6.380005,7.160066,8.616818,3.818053,-0.8780697,4.028895,6.9347363,2.4609256,282.9516,0
2017-02-23,7.9878464,12.32547,3.9449768,8.380493,4.8508134,6.4696727,3.6119747,-3.8840444,5.5502963,6.867395,4.278752,317.07864,0
2017-02-24,7.1611495,13.823425,3.0658264,10.757599,3.7725475,4.508985,1.5548652,-2.4962208,3.4483423,6.294057,1.5696453,328.08173,2
2017-02-25,8.431713,13.605255,4.9293823,8.675873,4.450063,5.199292,1.0713044,0.40202376,1.8357059,3.8967319,0.45583317,249.43062,15
2017-02-26,8.553889,12.256866,5.8593445,6.397522,5.821579,6.0660443,1.1474112,1.5268556,2.4641464,3.7296739,0.77201974,216.92438,5
2017-02-27,8.932187,10.925629,7.4824524,3.4431763,6.595968,7.503403,0.8100991,2.0288475,2.6073394,3.7010932,1.738124,201.76636,6
2017-02-28,9.427891,14.977814,5.377136,9.6006775,5.6747155,7.2273707,2.4271343,-1.5293993,3.392482,4.4038973,2.575334,302.21606,0
2017-03-01,10.225596,17.817139,5.665558,12.151581,4.881923,5.7475233,-1.2813251,-2.2579489,3.529626,6.3743715,1.8134234,29.57374,2
2017-03-02,11.986374,20.306122,6.7990417,13.50708,4.7569947,6.0816975,-2.6596625,-2.904588,4.1138825,6.336877,1.6606058,42.4796,2
2017-03-03,13.630094,21.475555,8.172607,13.302948,5.2049108,6.7715015,-2.0723617,-1.793941,3.4558108,5.2243385,0.8520754,49.118877,4
2017-03-04,13.296993,18.007233,10.180908,7.8263245,6.39798,7.0119767,0.40146816,2.0244255,2.3337474,4.4489913,0.7351442,191.21692,14
2017-03-05,11.006626,13.254944,9.392609,3.8623352,7.291242,8.043428,3.4881413,2.286002,4.3887525,8.883244,1.9089677,236.76062,2
2017-03-06,8.172343,14.848145,3.1567993,11.691345,4.433086,5.6313424,2.8763657,-2.4906926,4.429911,7.8942804,3.1718566,310.88983,0
2017-03-07,10.953584,19.502228,6.1408997,13.361328,5.2383776,5.826397,0.1422664,-1.9749502,2.8533103,4.2277384,0.32974067,355.8798,4
2017-03-08,15.014443,22.594818,10.397736,12.1970825,6.4832287,7.518669,-0.40322006,-2.3143182,2.8485973,4.48526,0.7222755,9.883347,4
2017-03-09,17.331408,24.084106,12.15448,11.929626,7.209511,8.615777,-0.8144006,-0.9725421,2.107673,3.8614008,1.1025617,39.942593,14
2017-03-10,18.09045,22.816742,13.476501,9.3402405,7.6650033,8.912482,0.43100846,-0.5060778,1.4365505,2.4155097,0.21047379,319.58014,20
2017-03-11,17.589104,23.453522,12.019928,11.433594,7.946241,9.568249,0.091896236,-1.1644734,1.772283,3.368031,0.4225099,355.48776,14
2017-03-12,17.591368,24.603851,12.476196,12.127655,7.9716496,9.473643,-0.41676053,-1.7593666,2.3199975,3.3791168,0.2461422,13.326641,7
2017-03-13,19.213177,25.971283,14.084869,11.886414,7.4702744,9.035249,-0.46910003,-0.8626078,2.000573,2.898152,1.5048298,28.53806,12
2017-03-14,20.032608,25.312286,15.603882,9.708405,7.51938,9.321373,0.07498501,0.6478087,1.5533718,3.7139616,0.36886382,186.60272,17
2017-03-15,19.681114,23.88684,17.05835,6.828491,7.64337,9.925307,2.189831,-0.4059447,2.4225247,4.7188997,0.26035002,280.5021,8
2017-03-16,17.744896,22.884216,12.950806,9.933411,7.8532467,9.828317,1.7711662,-0.28695607,2.0921385,3.3205054,0.16303481,279.20282,9
2017-03-17,17.856195,23.397095,13.841461,9.555634,7.8434367,9.833191,0.49803475,0.23115946,1.5100759,2.9984944,0.44254994,245.10196,17
2017-03-18,16.703833,22.146942,12.17453,9.972412,7.04155,8.890334,0.16299167,1.409324,1.8336197,3.1686325,1.0224973,186.59709,17
2017-03-19,16.16737,20.863861,12.527496,8.336365,7.290873,8.929622,0.13731961,1.6428655,2.1344001,4.8286176,0.6731505,184.778,15
2017-03-20,13.360822,17.425568,10.171417,7.2541504,7.1846185,8.104492,1.0043317,1.7074347,2.071821,4.2215242,0.7061476,210.46452,14
2017-03-21,13.211278,16.893036,10.989716,5.9033203,8.240536,9.566221,0.8824093,1.9931574,2.4883804,4.5907664,0.9268761,203.8799,9
2017-03-22,13.957249,16.46814,12.3663025,4.101837,8.72839,9.616211,2.7523766,1.0361232,3.5333164,6.7307367,1.7139112,249.37132,2
2017-03-23,11.822727,17.195618,7.8555603,9.340057,6.4405417,7.6096888,4.503825,-2.0835838,5.370665,6.543687,4.361282,294.82648,0
2017-03-24,12.496915,18.785126,8.677826,10.1073,6.875072,7.4472036,2.153325,0.4537343,2.2537029,5.6018476,0.13342322,258.10107,13
2017-03-25,13.386304,17.453308,10.434998,7.0183105,7.9549294,8.218769,3.6447074,0.31683552,3.6955023,5.8860273,1.4962925,265.03174,4
2017-03-26,13.044594,17.57727,10.043854,7.5334167,7.5391917,8.234644,2.1614053,-0.3380158,2.5120313,5.187259,0.27486408,278.88834,10
2017-03-27,12.99807,17.789703,9.2742,8.515503,7.3058953,8.105615,3.456165,-1.7898115,4.04561,8.961065,1.844131,297.37787,5
2017-03-28,13.552739,20.575317,8.410736,12.164581,5.8891587,7.210178,1.0670089,-4.6395645,5.300276,8.66895,2.8941658,347.0483,0
2017-03-29,15.949291,23.921661,10.596405,13.325256,6.2434425,7.3690248,0.14320865,-2.4514744,3.1993835,4.301285,1.0066496,356.65674,3
2017-03-30,15.940083,20.778503,11.994324,8.78418,8.471679,9.097526,3.0475323,-0.6638335,3.2549152,9.299021,0.6076247,282.28857,12
2017-03-31,12.414379,18.717041,7.09964,11.617401,5.6493015,6.4576306,3.743542,-4.5562377,6.0589576,9.110176,3.0144286,320.59244,0
2017-04-01,14.071031,21.162933,9.10376,12.059174,6.5197577,7.0349083,0.7103915,-1.3074906,1.9047047,3.5741584,1.1613865,331.4837,17
2017-04-02,15.949153,21.04538,12.103455,8.941925,7.128096,7.7878366,1.2158335,0.9569815,1.9991919,4.7347546,0.023447227,231.79375,13
2017-04-03,13.647992,18.496674,9.331268,9.165405,7.131868,8.012426,1.8582749,0.86202794,2.2328568,4.854777,0.4951473,245.11407,14
2017-04-04,13.860813,21.39569,8.502167,12.893524,6.9930954,7.9870105,0.30979,-0.09471593,1.9892287,4.4831824,0.45957124,287.0006,12
2017-04-05,17.647058,23.699097,13.42392,10.275177,7.1437173,8.000198,-0.09071049,0.76696855,1.8497438,3.6738327,0.22733383,173.25487,13
2017-04-06,17.126738,21.134247,13.463898,7.670349,7.119002,8.459615,1.1092085,1.4267865,2.0094798,4.2423534,0.12150584,217.86212,14
2017-04-07,13.924808,19.122375,9.306915,9.81546,6.9918327,8.153232,1.0210804,2.391131,2.862627,5.2626777,1.4331841,203.12386,7
2017-04-08,13.7249365,17.068878,11.479095,5.5897827,7.558544,8.575021,3.0846856,1.5001513,3.9143114,7.313352,1.6911513,244.0653,2
2017-04-09,11.5330925,18.539703,5.889374,12.65033,5.103506,6.4423003,1.1954082,-2.580551,3.7230828,7.406085,1.5018946,335.14465,4
2017-04-10,14.590207,21.60672,9.498474,12.108246,5.712261,6.4235797,1.0910636,-1.0441118,2.3651032,3.7365973,0.26189524,313.7403,6
2017-04-11,15.199455,20.274933,11.561279,8.713654,6.543186,7.4527445,1.6574289,0.59835917,1.9176565,4.9573483,0.2335591,250.1496,13
2017-04-12,14.779119,20.03778,10.097778,9.940002,7.769123,8.019063,2.451568,0.69621724,2.6941826,5.509174,0.20854485,254.14607,10
2017-04-13,14.117711,18.183594,11.375732,6.8078613,8.338866,9.158725,4.2143,0.8354942,4.3190475,7.334108,2.5328193,258.7864,0
2017-04-14,12.718226,19.027649,8.363464,10.664185,6.207544,7.2036567,2.974559,-1.9208008,4.052098,7.062038,2.815047,302.85208,0
2017-04-15,14.283585,22.016266,8.342316,13.67395,6.2058024,6.7867537,1.0066077,-1.0064306,2.9216738,4.555041,1.1510248,314.99496,4
2017-04-16,15.945057,21.408966,12.263458,9.145508,6.637942,7.592379,1.8351002,1.0255435,2.3567436,5.175876,0.40154946,240.80142,14
2017-04-17,15.022518,19.894043,11.083771,8.810272,7.606571,9.383444,2.5663433,0.72279054,2.6860876,5.130441,0.6382373,254.27054,11
2017-04-18,15.371137,19.625183,11.915009,7.7101746,9.369122,9.983005,2.922104,1.365358,3.2941647,6.171145,1.0993319,244.9556,9
2017-04-19,15.769328,21.847137,11.091705,10.755432,8.384601,9.892436,2.9098065,-0.39983907,3.3674724,5.690886,2.1162176,277.82407,0
2017-04-20,16.038939,22.602814,10.694672,11.908142,7.2176347,8.53754,2.7873423,-2.0730054,3.7508848,5.929971,1.6863995,306.63898,3
2017-04-21,17.59981,25.830017,11.677948,14.152069,6.9300866,7.772416,0.76661175,-2.6865432,3.7051437,5.848886,1.0524324,344.07376,3
2017-04-22,20.198479,26.233856,14.554321,11.679535,7.472647,8.626655,0.5250978,-0.476508,2.3369396,4.5660124,1.6050253,312.22266,12
2017-04-23,18.353014,24.039825,13.470612,10.569214,8.836182,9.618418,2.3613808,0.56012857,2.537432,5.7792587,0.012493803,256.65585,12
2017-04-24,15.51791,20.471191,11.340027,9.131165,7.921238,8.554492,3.7740471,-0.33654723,3.8302429,7.3150854,2.00864,275.09583,0
2017-04-25,15.328949,21.066132,11.296692,9.76944,7.3179307,8.483665,4.492632,-2.979757,5.6665306,7.250378,4.7795005,303.5545,0
2017-04-26,16.847742,23.657349,12.129608,11.5277405,8.029194,9.04604,3.278817,-2.793059,4.654453,7.4517446,2.751427,310.426,0
2017-04-27,17.73495,23.532562,12.864929,10.667633,8.679081,9.986136,3.8596075,-2.9415646,4.962975,8.366642,3.5102508,307.3125,0
2017-04-28,17.333178,22.580658,12.132782,10.447876,6.491676,7.334743,3.619358,-5.7904625,7.0566316,8.683076,5.6403146,327.99234,0
2017-04-29,17.418108,23.82016,11.914825,11.905334,4.759941,6.5485005,-1.6672497,-4.578638,5.6293664,7.984372,1.9599013,20.008415,1
2017-04-30,18.586138,25.14215,12.7453,12.396851,5.7320495,6.8644495,1.1475782,-0.36275437,2.3360143,4.4581676,0.90901166,287.54196,13
2017-05-01,19.119305,26.659973,13.0208435,13.63913,7.3726735,8.2850685,0.7884715,-0.11461571,1.8835758,4.488351,0.44827685,278.27084,15
2017-05-02,20.131752,27.051056,14.3403015,12.710754,8.079062,9.134103,0.83996075,0.08352041,1.6417712,4.097647,0.0854653,264.32153,17
2017-05-03,20.65315,27.67099,14.81485,12.85614,8.636609,9.418218,0.5521237,0.4772984,1.6839608,4.1161575,0.23512925,229.15733,16
2017-05-04,20.800697,26.992706,15.488739,11.503967,8.139485,9.529301,1.4624509,0.6570588,1.8993229,4.881774,0.09698906,245.80627,15
2017-05-05,17.98297,23.663727,13.765167,9.89856,7.8232017,8.875159,1.7584604,1.219214,2.2513912,4.5148478,0.23759127,235.26483,13
2017-05-06,13.910216,19.59497,11.760498,7.8344727,7.8722177,8.256454,2.5159824,2.0427701,3.256551,7.805451,1.1209228,230.92625,7
2017-05-07,10.454312,14.115845,7.9986877,6.117157,5.9450417,6.370014,2.2280505,1.9176039,3.733806,7.8331842,0.5709748,229.28261,10
2017-05-08,13.326279,21.26477,7.821289,13.443481,5.6278205,6.373357,0.37130848,-1.5558467,2.252948,4.0612264,0.49899998,346.57724,9
2017-05-09,15.816422,20.842346,11.172974,9.669373,8.194588,8.821335,0.7960231,1.118034,2.791939,5.0079308,0.5326889,215.4503,9
2017-05-10,15.180772,20.404266,12.322296,8.08197,8.729314,9.129339,-0.0505451,3.3496218,3.4536335,4.9996095,2.675061,179.13547,0
2017-05-11,16.591318,22.317505,12.379547,9.937958,8.730131,9.106244,1.6467861,1.4594498,2.4111488,4.951125,0.19417931,228.45131,11
2017-05-12,16.030794,21.641418,11.091858,10.549561,7.961202,8.337027,2.5257902,0.5951634,2.6976945,5.8586946,0.91743594,256.741,11
2017-05-13,15.37616,21.921204,9.84317,12.078033,6.3423285,8.046938,3.0222178,-1.7621678,4.098145,5.773986,2.6765468,300.24524,0
2017-05-14,14.391358,19.965607,9.690216,10.275391,6.9778614,7.4894595,1.7002468,1.461816,2.7742565,5.826862,0.29593587,229.31215,11
2017-05-15,12.970164,16.61258,10.207367,6.4052124,6.787258,7.5119395,3.771597,2.09082,4.371599,6.0420203,3.3246527,240.9978,0
2017-05-16,13.150731,18.055573,9.786377,8.269196,7.0839753,7.302729,3.870064,1.0142804,4.0946765,5.6328526,3.1065755,255.31403,0
2017-05-17,14.027619,19.456573,10.975159,8.481415,7.444908,7.7076263,3.3629944,0.38736287,3.497607,6.5904694,1.7880876,263.4294,5
2017-05-18,15.642486,22.826508,9.726868,13.09964,6.6559505,7.476614,1.5966083,-0.985347,2.6473498,6.3970003,0.92551184,301.68082,9
2017-05-19,18.44911,25.856964,12.3315735,13.525391,5.9060397,7.311461,-0.44221926,-0.8583968,2.3134186,3.7579882,0.22016113,27.25611,9
2017-05-20,21.013916,28.4021,14.444885,13.957214,6.5861716,7.835446,0.8306921,-0.60265094,1.9578938,3.898933,0.6025886,305.96014,13
2017-05-21,22.272055,28.01413,16.276337,11.737793,7.6225877,8.649256,1.9026569,-0.13867746,2.594944,5.2234917,0.5868872,274.1687,11
2017-05-22,21.582815,28.162872,15.536957,12.625916,7.6017075,8.804281,1.380339,0.0822439,1.7161523,5.0408087,0.3257371,266.5902,16
2017-05-23,21.836884,27.970917,16.439056,11.53186,7.8522887,9.21829,1.8665686,0.4552895,2.2420108,4.6144195,0.47812656,256.2922,12
2017-05-24,19.885118,26.29712,14.813232,11.483887,7.5256457,8.6933,2.0942938,1.0769418,2.4405344,4.653675,0.7031311,242.78656,11
2017-05-25,15.3682785,21.974548,11.001556,10.972992,7.7839084,8.586786,2.4790256,2.4418557,3.5057538,5.762147,1.8160466,225.43279,2
2017-05-26,15.01545,19.198212,12.428955,6.7692566,8.283722,8.91791,3.0058327,2.7835424,4.103925,5.1859646,3.0749264,227.19887,0
2017-05-27,16.530163,23.130524,12.275055,10.855469,8.440776,8.853645,2.6974485,1.0111543,3.0565617,5.0884824,1.3621905,249.4512,3
2017-05-28,18.360647,25.74289,12.506378,13.236511,8.475642,9.050012,2.0965407,0.44476023,2.4144876,4.2712955,0.64789623,258.02283,8
2017-05-29,18.608614,23.393097,13.575134,9.817963,8.341267,9.056079,1.865888,0.8640488,2.2665393,4.2105203,0.6971175,245.15225,11
2017-05-30,18.013935,24.360596,13.456726,10.90387,8.226523,9.008753,1.5940632,1.567499,2.273858,4.379344,0.83181465,225.48141,13
2017-05-31,16.702766,21.788116,12.638733,9.149384,8.129064,8.527561,2.1423514,0.63701373,2.6179605,4.5689716,1.0481809,253.44052,10
2017-06-01,17.967648,24.532837,13.134369,11.398468,9.166827,9.592547,2.328068,0.7628269,2.6438944,4.587725,0.9674128,251.85783,8
2017-06-02,19.972166,27.536682,13.473907,14.062775,9.180556,10.562781,1.2079765,0.59764004,1.7862004,4.5966187,0.23047799,243.67633,15
2017-06-03,20.78176,26.075104,15.455475,10.619629,7.988154,9.014972,0.95690256,1.500923,2.0830934,4.1561327,0.46718916,212.51926,13
2017-06-04,20.823524,26.475372,16.075348,10.400024,8.815629,9.194785,1.9399878,1.205041,2.4079514,4.7434406,0.67938995,238.15314,12
2017-06-05,20.140163,25.893585,14.722351,11.171234,7.7395325,8.46238,1.3689213,1.0693793,1.9044136,4.5320573,0.18976308,232.00363,14
2017-06-06,18.89469,24.927979,13.799347,11.128632,8.053695,9.317858,1.4296688,1.538959,2.1269114,4.669396,0.34820774,222.89162,13
2017-06-07,18.246626,23.898834,13.714752,10.184082,8.765611,9.7223425,1.6452222,1.934084,2.5526502,4.987836,0.40817413,220.38605,11
2017-06-08,17.420874,24.04544,12.310883,11.734558,7.907328,8.411291,2.6549714,1.0490603,2.9468353,6.0490546,0.8669266,248.43951,10
2017-06-09,18.264215,23.760529,13.006683,10.753845,8.987994,10.777235,3.0262067,0.72080994,3.1770487,6.6316934,0.20857926,256.60242,8
2017-06-10,17.310135,22.086182,13.345642,8.74054,9.383101,11.102804,3.9263322,1.1345893,4.169432,6.7741027,2.5062697,253.88232,0
2017-06-11,16.038357,20.024475,12.293243,7.7312317,8.121026,8.876602,3.8330734,1.5000566,4.1616826,6.9783745,2.3354185,248.62733,0
2017-06-12,15.451112,21.77713,9.993713,11.783417,6.49245,7.4681606,4.43443,-0.5746362,4.7850404,6.844668,3.3494914,277.38354,0
2017-06-13,17.957926,26.065948,11.599091,14.466858,6.9209366,7.6870937,2.012592,-0.84759825,2.7528775,6.0634317,0.8621469,292.83826,9
2017-06-14,20.754852,28.674805,14.200714,14.474091,7.4726334,8.000826,1.3814526,0.012606303,1.992726,4.1970606,0.44720656,269.47717,14
2017-06-15,22.431406,29.45813,16.111664,13.346466,8.042168,8.806663,1.7744704,0.22416717,2.0663795,4.6379876,0.5443968,262.80002,14
2017-06-16,23.417786,30.876282,16.31601,14.560272,7.858545,8.668332,1.4523344,0.06189518,1.9545321,4.221431,0.52935886,267.55966,15
2017-06-17,23.957863,30.73529,17.168915,13.566376,8.402013,9.135399,1.4858376,0.549216,1.8677603,4.2069874,0.16536362,249.71399,14
2017-06-18,24.447393,31.457825,18.383484,13.074341,8.99853,9.561039,0.9267905,1.1484753,1.7522751,3.994352,0.1794429,218.90265,15
2017-06-19,25.11654,31.201996,19.742828,11.4591675,9.276174,9.969794,1.6178993,0.80348104,2.0079072,3.939197,0.5371228,243.5901,15
2017-06-20,25.680082,32.165558,20.349152,11.816406,7.9218087,8.999851,1.8742185,0.72937363,2.1339138,4.300783,0.40952688,248.73593,12
2017-06-21,25.835938,31.17212,20.612976,10.559143,8.0930395,9.780861,1.7649521,0.807988,2.2092032,4.6305585,0.43920958,245.40189,13
2017-06-22,23.772322,28.979156,19.013306,9.965851,7.990895,8.944335,1.0807315,1.7569596,2.1563394,4.225032,0.38121614,211.5963,12
2017-06-23,22.053347,28.655884,16.679077,11.976807,8.126821,9.369466,1.8070637,0.9542289,2.2685225,4.083149,0.7347522,242.16348,12
2017-06-24,23.692984,29.873627,19.106384,10.767242,9.036134,10.71165,2.4753463,0.40036663,2.7463558,4.7753015,1.0475112,260.81244,11
2017-06-25,25.696144,33.411316,19.470673,13.940643,9.508175,11.451506,2.976991,-0.19652547,3.0510938,6.33198,1.0953621,273.7769,10
2017-06-26,26.619995,32.133423,20.092346,12.041077,7.0956454,7.9575877,4.211409,-0.8145687,4.5437217,7.628797,2.1952083,280.94696,0
2017-06-27,24.66683,30.338501,18.297516,12.040985,7.135535,7.9804473,3.072541,0.4817418,3.257219,7.1887846,0.7063069,261.08917,7
2017-06-28,21.993818,28.0849,15.67923,12.40567,7.4548554,7.8991895,2.0755682,0.9885277,2.342772,5.410948,0.14397039,244.53302,12
2017-06-29,20.458319,27.561188,14.313751,13.247437,7.9036026,8.5586405,1.7123135,1.1955527,2.152422,4.5148463,0.7956694,235.0769,13
2017-06-30,20.735022,28.176605,14.362976,13.813629,8.294934,8.691256,1.6642987,1.0012513,1.9856133,4.1254144,0.49157327,238.96866,14
2017-07-01,21.234707,26.636292,15.90213,10.734161,7.7892213,8.543402,1.6146708,1.2463769,2.1056187,4.4430532,0.42583835,232.33517,14
2017-07-02,19.84305,26.14502,14.52002,11.625,7.6844974,8.166406,0.4327933,2.2201405,2.4839058,4.2844777,1.0261016,191.03088,12
2017-07-03,21.357218,29.354004,15.223541,14.130463,6.904431,7.5297804,0.35494027,1.8009286,2.1231167,3.833141,0.70182246,191.14938,12
2017-07-04,23.988945,30.666016,17.799652,12.866364,7.0647316,8.105477,2.309263,0.678994,2.4717798,4.5916033,0.6024377,253.61505,10
2017-07-05,25.029703,31.038208,18.797272,12.240936,8.218802,8.636797,1.975166,0.44447818,2.1507425,4.369564,0.47869116,257.3178,12
2017-07-06,25.797722,32.429962,19.737122,12.692841,8.704921,9.150195,1.8122278,0.46118465,1.962823,4.473789,0.15587576,255.72217,14
2017-07-07,27.675417,34.60965,21.995636,12.614014,9.241311,10.152106,1.677198,0.43577576,2.1497421,4.2942715,0.84827363,255.43526,15
2017-07-08,28.792038,34.54953,23.429474,11.120056,8.973042,9.325594,1.3625706,0.4775506,1.913125,3.8998873,0.25961182,250.68558,15
2017-07-09,26.455141,32.042297,21.398773,10.643524,10.212557,11.193551,-0.11646999,2.65181,3.225036,6.4204903,1.2415524,177.48512,9
2017-07-10,25.550009,31.605804,21.618164,9.98764,10.242578,11.219808,0.3829156,1.6700435,2.1917524,4.9412856,0.22060539,192.91385,14
2017-07-11,25.002121,30.383148,20.421173,9.961975,9.307888,10.360138,1.5450577,1.5462694,2.325472,4.9186363,0.24963875,224.97755,12
2017-07-12,24.113977,29.891663,18.708405,11.183258,9.491115,10.111363,1.7270151,1.4897422,2.436859,4.733965,0.72583133,229.2186,12
2017-07-13,24.021828,29.777588,18.49002,11.287567,9.669039,10.098608,1.8846074,1.1552695,2.361274,5.082145,0.49389827,238.49161,12
2017-07-14,24.400192,30.401642,18.480225,11.921417,8.316745,8.79904,2.0522125,0.79864675,2.2528207,4.958112,0.074444115,248.73582,12
2017-07-15,25.861275,32.214294,20.39093,11.823364,8.70003,9.410557,1.7016422,0.51255804,2.0094893,4.3506126,0.10647468,253.23698,13
2017-07-16,25.966032,31.648956,21.216064,10.432892,8.940863,9.598892,0.6839769,1.7207314,2.255326,4.2459903,0.37448895,201.67743,11
2017-07-17,25.043112,31.19934,20.098572,11.100769,8.75241,9.849529,0.5964551,1.8447822,2.2037024,4.0480323,0.44105145,197.91707,12
2017-07-18,24.664383,31.78888,18.94815,12.840729,8.708158,9.458825,1.1392001,1.1165314,1.9147043,3.8938365,0.47530714,225.57578,14
2017-07-19,24.96797,31.017395,19.555206,11.462189,8.298023,8.886202,1.6510491,1.1077074,2.2756946,4.731322,0.48437178,236.1419,13
2017-07-20,24.364828,30.062775,18.574463,11.488312,9.077252,9.799691,1.4669752,1.6191298,2.400263,4.708222,0.7297435,222.17743,13
2017-07-21,23.539505,30.032898,17.547363,12.485535,8.504923,9.238019,1.5703996,1.0598897,1.964345,4.5306864,0.16021359,235.98392,14
2017-07-22,24.077417,30.901154,17.761963,13.139191,8.473474,9.092914,1.0846343,1.1918787,1.9769254,4.2781286,0.2888305,222.30284,13
2017-07-23,24.409836,30.147858,19.392578,10.75528,8.265103,8.730669,1.3700305,1.620063,2.2057197,3.9468572,0.56288785,220.22003,12
2017-07-24,22.988676,28.395264,18.805695,9.589569,8.917683,10.409982,0.5103696,2.2387292,2.5263488,3.8792622,0.93491995,192.8424,11
2017-07-25,22.810425,28.34491,18.48529,9.859619,10.970851,11.218923,1.3952912,1.954463,2.5611618,5.096807,0.8301873,215.52306,9
