"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/29/2021","AQS","211110067","1","0.021","ppm","19","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"12/30/2021","AQS","211110067","1","0.013","ppm","12","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"03/01/2021","AQS","211110080","1","0.035","ppm","32","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/02/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/03/2021","AQS","211110080","1","0.047","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/04/2021","AQS","211110080","1","0.042","ppm","39","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/05/2021","AQS","211110080","1","0.038","ppm","35","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/06/2021","AQS","211110080","1","0.044","ppm","41","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/07/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/08/2021","AQS","211110080","1","0.053","ppm","49","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/09/2021","AQS","211110080","1","0.055","ppm","51","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/10/2021","AQS","211110080","1","0.055","ppm","51","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/11/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/12/2021","AQS","211110080","1","0.039","ppm","36","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/13/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/14/2021","AQS","211110080","1","0.038","ppm","35","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/15/2021","AQS","211110080","1","0.035","ppm","32","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/16/2021","AQS","211110080","1","0.037","ppm","34","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/17/2021","AQS","211110080","1","0.033","ppm","31","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/18/2021","AQS","211110080","1","0.039","ppm","36","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/19/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/20/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/21/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/22/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/23/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/24/2021","AQS","211110080","1","0.048","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/25/2021","AQS","211110080","1","0.034","ppm","31","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/26/2021","AQS","211110080","1","0.034","ppm","31","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/27/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/28/2021","AQS","211110080","1","0.037","ppm","34","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/29/2021","AQS","211110080","1","0.047","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/30/2021","AQS","211110080","1","0.054","ppm","50","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/31/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/01/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/02/2021","AQS","211110080","1","0.044","ppm","41","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/03/2021","AQS","211110080","1","0.05","ppm","46","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/04/2021","AQS","211110080","1","0.059","ppm","64","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/05/2021","AQS","211110080","1","0.059","ppm","64","Carrithers Middle School","16","94.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/06/2021","AQS","211110080","1","0.051","ppm","47","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/07/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/08/2021","AQS","211110080","1","0.044","ppm","41","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/09/2021","AQS","211110080","1","0.056","ppm","54","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/10/2021","AQS","211110080","1","0.042","ppm","39","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/11/2021","AQS","211110080","1","0.033","ppm","31","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/12/2021","AQS","211110080","1","0.048","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/13/2021","AQS","211110080","1","0.052","ppm","48","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/14/2021","AQS","211110080","1","0.03","ppm","28","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/15/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/16/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/17/2021","AQS","211110080","1","0.034","ppm","31","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/18/2021","AQS","211110080","1","0.047","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/19/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/20/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/21/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/22/2021","AQS","211110080","1","0.048","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/23/2021","AQS","211110080","1","0.051","ppm","47","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/24/2021","AQS","211110080","1","0.038","ppm","35","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/26/2021","AQS","211110080","1","0.054","ppm","50","Carrithers Middle School","14","82.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/27/2021","AQS","211110080","1","0.062","ppm","74","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/28/2021","AQS","211110080","1","0.032","ppm","30","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/29/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"04/30/2021","AQS","211110080","1","0.051","ppm","47","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/01/2021","AQS","211110080","1","0.052","ppm","48","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/02/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/03/2021","AQS","211110080","1","0.038","ppm","35","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/04/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/05/2021","AQS","211110080","1","0.039","ppm","36","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/06/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/07/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/08/2021","AQS","211110080","1","0.042","ppm","39","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/09/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/10/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/11/2021","AQS","211110080","1","0.043","ppm","40","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/12/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/13/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/14/2021","AQS","211110080","1","0.052","ppm","48","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/15/2021","AQS","211110080","1","0.056","ppm","54","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/16/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/17/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/18/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/19/2021","AQS","211110080","1","0.05","ppm","46","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/20/2021","AQS","211110080","1","0.048","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/21/2021","AQS","211110080","1","0.053","ppm","49","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/22/2021","AQS","211110080","1","0.065","ppm","84","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/23/2021","AQS","211110080","1","0.066","ppm","87","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/24/2021","AQS","211110080","1","0.073","ppm","108","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/25/2021","AQS","211110080","1","0.061","ppm","71","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/26/2021","AQS","211110080","1","0.03","ppm","28","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/27/2021","AQS","211110080","1","0.047","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/28/2021","AQS","211110080","1","0.038","ppm","35","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/29/2021","AQS","211110080","1","0.025","ppm","23","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/30/2021","AQS","211110080","1","0.044","ppm","41","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"05/31/2021","AQS","211110080","1","0.039","ppm","36","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/01/2021","AQS","211110080","1","0.039","ppm","36","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/02/2021","AQS","211110080","1","0.035","ppm","32","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/03/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/04/2021","AQS","211110080","1","0.075","ppm","115","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/05/2021","AQS","211110080","1","0.058","ppm","61","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/06/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/07/2021","AQS","211110080","1","0.027","ppm","25","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/08/2021","AQS","211110080","1","0.035","ppm","32","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/09/2021","AQS","211110080","1","0.028","ppm","26","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/10/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/11/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/12/2021","AQS","211110080","1","0.061","ppm","71","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/13/2021","AQS","211110080","1","0.059","ppm","64","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/14/2021","AQS","211110080","1","0.068","ppm","93","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/15/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/16/2021","AQS","211110080","1","0.054","ppm","50","Carrithers Middle School","16","94.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/17/2021","AQS","211110080","1","0.064","ppm","80","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/18/2021","AQS","211110080","1","0.058","ppm","61","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/19/2021","AQS","211110080","1","0.048","ppm","44","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/20/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/21/2021","AQS","211110080","1","0.04","ppm","37","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/22/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/23/2021","AQS","211110080","1","0.046","ppm","43","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/24/2021","AQS","211110080","1","0.051","ppm","47","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/25/2021","AQS","211110080","1","0.037","ppm","34","Carrithers Middle School","14","82.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/26/2021","AQS","211110080","1","0.044","ppm","41","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/27/2021","AQS","211110080","1","0.035","ppm","32","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/28/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/29/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"06/30/2021","AQS","211110080","1","0.045","ppm","42","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/01/2021","AQS","211110080","1","0.031","ppm","29","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/02/2021","AQS","211110080","1","0.037","ppm","34","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/03/2021","AQS","211110080","1","0.041","ppm","38","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/04/2021","AQS","211110080","1","0.05","ppm","46","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/05/2021","AQS","211110080","1","0.056","ppm","54","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/06/2021","AQS","211110080","1","0.056","ppm","54","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/07/2021","AQS","211110080","1","0.037","ppm","34","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/08/2021","AQS","211110080","1","0.042","ppm","39","Carrithers Middle School","16","94.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/09/2021","AQS","211110080","1","0.05","ppm","46","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"07/10/2021","AQS","211110080","1","0.049","ppm","45","Carrithers Middle School","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
