date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2021-02-06,96.0,63,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-07,84.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-08,83.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-09,83.0,67,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Santa Clarita
2021-02-10,74.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-02-11,84.0,52,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-12,65.0,61,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-02-13,55.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-02-14,43.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-02-15,55.0,66,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-02-16,57.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-17,57.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-18,61.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-19,63.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-20,63.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-21,64.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-22,60.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-02-23,63.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-24,61.0,60,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-25,63.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-26,66.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-27,70.0,68,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-28,62.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-01,64.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-02,60.0,63,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-03,57.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-04,59.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-05,68.0,67,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-06,60.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-03-07,56.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-03-08,54.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-03-09,52.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-10,43.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-03-11,52.0,68,18,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-12,58.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-13,64.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-14,57.0,64,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-03-15,43.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-03-16,49.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-17,58.0,65,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-18,64.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-03-19,57.0,54,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-03-20,54.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-03-21,55.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-22,56.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-23,55.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-03-24,56.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-25,55.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-26,54.0,61,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-27,62.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-28,77.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-03-29,67.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-03-30,68.0,50,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-03-31,74.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-04-01,80.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-02,93.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-03,112.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-04,112.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-05,62.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-04-06,66.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-04-07,87.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-08,64.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-09,80.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-10,100.0,65,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-11,101.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-12,71.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-13,60.0,60,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-04-14,63.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-15,67.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-16,75.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-17,93.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-04-18,71.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Signal Hill (LBSH)
2021-04-19,80.0,64,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-20,74.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-04-21,58.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-22,55.0,65,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-04-23,60.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-24,59.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-04-25,56.0,65,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-04-26,42.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-27,53.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-28,61.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-29,90.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-04-30,133.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-05-01,90.0,61,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-02,61.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-03,70.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-04,100.0,62,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-05-05,129.0,54,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-06,84.0,50,14,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-07,74.0,62,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-08,90.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-09,84.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-10,65.0,67,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-11,97.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-12,97.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-13,97.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-14,80.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-15,76.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2021-05-16,64.0,66,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2021-05-17,56.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-05-18,74.0,55,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-05-19,84.0,56,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-20,66.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-21,61.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-22,61.0,69,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-23,62.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-24,97.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-05-25,100.0,65,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-05-26,71.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-27,90.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-28,122.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-29,71.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-30,80.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-31,101.0,64,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-01,140.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-02,161.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-03,159.0,65,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-04,108.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-05,61.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-06,57.0,65,18,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-06-07,50.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-08,58.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-09,58.0,68,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-10,57.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-11,119.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-12,172.0,64,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-13,143.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-14,97.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-15,129.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-06-16,169.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-17,140.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-18,159.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-19,169.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-20,129.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-21,115.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-22,74.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-23,61.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-24,51.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-25,57.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-06-26,140.0,59,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-27,177.0,68,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-28,195.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-29,108.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-30,143.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-01,112.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-07-02,108.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-07-03,119.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-04,142.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-07-05,180.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-07-06,136.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-07,187.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-08,179.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-09,185.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-10,150.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-11,115.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-12,112.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-13,119.0,55,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-14,90.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-15,87.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-16,100.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-17,119.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-18,136.0,63,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-19,115.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-20,97.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-21,119.0,67,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-22,78.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-07-23,84.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-24,100.0,64,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-25,90.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-26,65.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-07-27,87.0,68,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-28,87.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-29,84.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-07-30,87.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-07-31,100.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-08-01,115.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-02,112.0,67,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-03,154.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-04,179.0,54,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-05,179.0,60,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-06,140.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-07,129.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-08,119.0,66,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-09,129.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-10,143.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-11,90.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-08-12,80.0,56,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-13,61.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-14,101.0,67,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-15,164.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-08-16,122.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-17,61.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-08-18,55.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-08-19,67.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-08-20,84.0,67,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-08-21,56.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-08-22,87.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-08-23,129.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-08-24,150.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-25,166.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-08-26,159.0,64,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-27,154.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-28,177.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-29,166.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-08-30,136.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-08-31,79.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-09-01,68.0,66,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-09-02,101.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-03,150.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-09-04,100.0,60,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-05,143.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-06,154.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-07,150.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-08,150.0,57,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-09,161.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-10,115.0,61,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-09-11,84.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-12,100.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-13,112.0,68,18,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-09-14,105.0,55,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-15,105.0,58,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-16,133.0,60,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-17,100.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-18,77.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-09-19,105.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-20,115.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-09-21,119.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-22,61.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-09-23,94.0,51,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-09-24,88.0,52,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-09-25,87.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-09-26,73.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-09-27,64.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-09-28,58.0,60,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-09-29,60.0,51,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-09-30,80.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-10-01,90.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-10-02,115.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-10-03,150.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Los Angeles-North Main Street
2021-10-04,93.0,59,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-10-05,71.0,52,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-10-06,67.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-07,58.0,62,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-08,50.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-09,53.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-10,74.0,60,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-10-11,101.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-10-12,59.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-13,71.0,63,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-14,75.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-15,66.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-16,71.0,60,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-10-17,63.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-18,51.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-19,59.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-10-20,61.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-21,93.0,53,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-10-22,64.0,59,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-23,55.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-10-24,55.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,North Hollywood (NOHO)
2021-10-25,53.0,64,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Glendora
2021-10-26,60.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-10-27,66.0,51,15,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-10-28,81.0,56,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-10-29,63.0,54,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
