date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2020-11-06,59.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-07,44.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2020-11-08,57.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2020-11-09,57.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-10,63.0,43,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-11,70.0,48,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-12,83.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-13,78.0,41,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-14,76.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-15,85.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-16,62.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2020-11-17,67.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-18,57.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2020-11-19,63.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2020-11-20,88.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2020-11-21,95.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-22,103.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-23,86.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2020-11-24,72.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-11-25,81.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-26,84.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-27,86.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-28,69.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-11-29,70.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-11-30,79.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2020-12-01,83.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-02,94.0,48,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-03,109.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-12-04,71.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-05,108.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-06,109.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-07,93.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-08,85.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2020-12-09,68.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-12-10,72.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-11,83.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-12,97.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-13,76.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-12-14,55.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2020-12-15,88.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-16,72.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-12-17,74.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-18,90.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-19,84.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-20,85.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-21,65.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2020-12-22,77.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-23,95.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-24,61.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2020-12-25,77.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-26,111.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-27,71.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2020-12-28,54.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-29,67.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-30,79.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2020-12-31,120.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-01,184.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-02,75.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-03,74.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-04,77.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-01-05,84.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-01-06,90.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-07,84.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-08,88.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-09,96.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-10,69.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-11,69.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-12,69.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-01-13,77.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-01-14,86.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-15,82.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-16,92.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-01-17,84.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-18,74.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-19,58.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Azusa
2021-01-20,49.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-21,58.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-22,53.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-01-23,48.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-24,62.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-25,42.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-01-26,51.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-27,43.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-01-28,52.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-29,55.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-30,63.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-01-31,60.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-01,61.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-02-02,54.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-03,56.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-02-04,61.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-05,69.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-06,96.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-07,84.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-08,83.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-09,73.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2021-02-10,72.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-02-11,84.0,43,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-12,53.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-02-13,53.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-14,43.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-02-15,55.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-02-16,57.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-17,57.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-18,61.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-19,63.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-20,63.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-21,64.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-22,60.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-02-23,63.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-24,60.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-02-25,61.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-26,66.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-27,70.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-02-28,58.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-01,64.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-02,60.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-03,57.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-04,59.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-05,68.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-06,56.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-03-07,48.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-08,54.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Pico Rivera #2
2021-03-09,52.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-10,43.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-03-11,52.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-12,58.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-13,64.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-03-14,55.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2021-03-15,42.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Signal Hill (LBSH)
2021-03-16,49.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",NO2,Long Beach-Route 710 Near Road
2021-03-17,58.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-18,64.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-03-19,51.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-03-20,49.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-21,55.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-22,56.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-23,55.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-24,56.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-25,55.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-03-26,54.0,53,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-27,61.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-03-28,77.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-03-29,67.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-03-30,67.0,43,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-03-31,74.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-04-01,80.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-02,93.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-03,112.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-04,112.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-05,58.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-04-06,59.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-04-07,87.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-08,64.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-09,80.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-10,100.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-11,101.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-12,71.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-04-13,59.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-14,56.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-15,61.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-16,71.0,50,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-04-17,93.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-04-18,71.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Signal Hill (LBSH)
2021-04-19,80.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-20,74.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-04-21,52.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-22,52.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Azusa
2021-04-23,48.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-04-24,53.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-04-25,45.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-04-26,40.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Los Angeles-North Main Street
2021-04-27,44.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-04-28,57.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-04-29,90.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,North Hollywood (NOHO)
2021-04-30,133.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pasadena
2021-05-01,90.0,50,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-02,55.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-03,61.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-04,100.0,49,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Reseda
2021-05-05,129.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-06,84.0,41,14,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-07,74.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-08,90.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-09,84.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-10,58.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-11,97.0,44,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-12,97.0,44,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-13,97.0,51,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-14,80.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-15,59.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Lancaster-Division Street
2021-05-16,60.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Reseda
2021-05-17,51.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-18,74.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-05-19,84.0,46,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-20,60.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-05-21,61.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-05-22,57.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach (South)
2021-05-23,58.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Compton
2021-05-24,97.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-05-25,100.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-05-26,62.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-05-27,90.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-28,122.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-29,71.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-30,80.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-05-31,101.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-01,140.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-02,161.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-03,159.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-04,108.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-05,54.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-06,50.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-07,40.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-06-08,58.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-09,54.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Lancaster-Division Street
2021-06-10,52.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Long Beach-Route 710 Near Road
2021-06-11,119.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-12,172.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-13,143.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-14,97.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-15,129.0,51,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-06-16,169.0,46,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-17,140.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-18,159.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-19,169.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-20,129.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-21,115.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-22,74.0,45,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-23,58.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-24,44.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-25,48.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-06-26,140.0,49,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-27,177.0,54,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-28,195.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-29,108.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-06-30,143.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-01,112.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-07-02,108.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Pomona
2021-07-03,119.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-04,125.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-07-05,126.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-06,136.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-07,187.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-08,179.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-09,185.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-10,150.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-11,115.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-12,112.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-13,119.0,45,15,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-14,90.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-15,87.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-16,100.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-17,119.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-18,136.0,52,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-19,115.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-20,97.0,47,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-21,119.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Glendora
2021-07-22,68.0,46,16,"CO,NO2,Ozone,PM2.5,SO2",PM2.5,Los Angeles-North Main Street
2021-07-23,84.0,48,16,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
2021-07-24,100.0,53,17,"CO,NO2,Ozone,PM2.5,SO2",Ozone,Santa Clarita
